   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 44		27593	 9964	48584	26232	45299	51287	38976	44070	50378	     	     	     	 2666	43521	35866	26341	49834	30547	     	36066	34562	47873	17241	 7611	     	36116	26842	     	16978	41192	 4923	 1131	50481	49106	20911	17700	11135	10650	53076	37038	54780	29579	15228	15774	18627	58599	  192	27028	32989	21345	 4814	11642	19928	57015	41938	57522	47461	     	36038	18042	49549	 1898	51509	 3266	45990	     	 8156	32420	46962	43896	 9527	44990	45307	24578	26176	36112	 7700	32163	21687	 4977	31748	48831	34912	 9399	 1516	 2628	 6849	28025	 3470	43514	 5633	57978	     	57677	35926	46459	35187	     	37237	 5135	
 45		 8842	57264	17492	30490	47973	44737	     	55453	12116	38716	54437	     	36007	13659	36728	27433	 3566	57732	27052	12395	24339	17702	14323	     	53741	     	50991	     	     	57763	     	42027	10675	11169	29071	13300	19153	21522	 6877	18193	37646	     	 4048	10915	43579	32960	     	16625	23494	11504	  571	35820	45410	54490	54343	     	 7466	     	     	25515	     	13152	     	10771	 1540	17025	23839	58332	     	16875	20436	46045	25147	49002	34954	39379	21517	41013	     	     	     	46489	     	14649	15407	51517	36203	31164	     	37897	33909	11752	 6850	50235	13558	35101	39949	     	     	46052	
 46		 6464	 1624	10937	14822	14736	     	50639	     	 6330	     	49670	32813	51917	18384	     	10273	 1271	42298	11519	 2737	24098	49283	22238	     	39128	     	21103	20522	56689	24478	37167	40011	13736	26639	26664	26313	     	41817	44734	     	13738	22961	15159	     	53276	36730	28501	32196	34778	     	45544	40587	58701	     	34093	12088	     	28443	15631	 7947	37881	40578	16313	51293	42974	28355	13382	56360	22300	21723	33401	29231	45980	22062	21112	12945	     	     	     	12180	56588	12222	12609	56420	 8989	10191	11825	40324	51326	40966	12162	15766	     	15508	 8793	     	12048	47683	 8056	10661	
 47		44758	40758	39605	33953	     	22388	20238	   73	13964	23033	24569	43706	33341	 2335	44816	21972	     	18565	47728	     	     	49768	 2524	17359	 1079	14131	 8835	     	 1592	38838	52907	24449	 9203	59930	     	     	31481	51727	44198	54524	     	31691	48391	24495	48100	 4414	22899	 2569	     	11220	     	     	35031	54858	53717	48091	15351	39746	31973	46933	36095	30628	42185	33097	11435	27054	 2960	52130	16718	34484	11057	32985	35413	50758	19456	21790	59683	47788	24933	 1137	 4038	18557	34544	 9634	 8629	51609	20488	16515	 4086	 6754	53603	49843	     	24176	 1951	42827	40343	23867	29522	 8383	
 48		32261	     	16030	     	57203	44578	19815	50634	24180	28096	59841	19398	51853	22654	45037	41184	36382	32028	58503	41441	18082	     	55862	54170	37787	44722	48499	49179	     	 6702	44329	 7285	10801	56445	14194	     	37305	31194	28688	 3997	13173	45918	34575	52029	 2301	     	24229	57509	39547	54671	31632	28502	 1339	46310	11938	     	13887	     	 5510	     	49233	33450	30273	 3148	21831	57309	30351	39431	55485	49077	  866	16521	59757	55387	13135	34745	16817	     	     	     	27494	 6900	28997	11951	48170	26774	48909	54409	22319	35352	     	51337	     	42612	23643	48009	 2113	     	22251	31303	
 49		     	12890	20281	 4052	55952	39632	17982	25175	     	     	     	     	     	     	57356	16537	16041	24214	 2279	27087	54829	     	45646	24519	15966	20803	28529	25809	     	35799	31398	 6938	32757	42419	53397	50088	54949	12735	     	25409	48472	     	  341	 2015	     	52230	     	53572	     	     	35046	     	26622	  671	     	41648	54069	59099	28093	     	27738	50954	54178	48761	 6839	29864	 6808	56321	10171	42411	44437	43034	21144	42409	43398	24498	29512	11163	28193	34212	36013	52321	47383	22753	41200	33580	44487	53795	18337	     	37521	31470	28606	49537	57005	54920	     	     	39433	16320	
 50		59527	 9277	21294	47490	30804	 5871	19952	     	28571	15370	55694	35119	     	34973	43805	 4785	     	35193	17434	 6783	37444	47974	14778	 5682	     	52683	38899	     	49183	46846	49808	 1716	45448	     	37166	32708	 1067	     	20770	21337	 6972	40556	 4370	     	34434	43941	24582	  272	35172	20664	18311	32044	46887	 8728	35403	17099	32345	     	10443	22804	 2281	10736	50119	47657	 6641	53219	28333	     	47668	     	37420	14740	 5053	 2789	     	26022	 7184	24171	57531	28345	     	39805	32145	33751	 3002	22250	44052	26058	27890	21681	48952	54851	     	     	     	22214	26096	35552	     	11513	
 51		  458	57272	44989	24455	18492	31253	54508	37836	     	59512	43769	39796	42349	52307	     	17926	55809	     	     	59893	 3069	56886	29808	53042	16554	40985	     	59583	26178	52449	18502	54719	 6638	17922	17670	49856	49649	 2440	  290	28923	18661	     	 8371	29488	36288	17447	44935	42394	46875	12280	50264	19444	14198	50964	 4091	     	24788	     	40917	25612	     	11911	17471	18035	49719	     	33646	27976	26364	37240	     	59195	52125	 5499	42580	 4978	 4980	40465	37713	54237	     	     	18000	17111	     	39004	59492	 6526	31848	32039	16329	12141	25548	57599	59701	32754	27568	13916	51744	18259	
 52		 6609	 1093	25070	22392	26017	44317	52343	30664	41640	19102	50094	41123	51090	46843	 4678	     	57618	18711	     	13960	55536	28484	43048	59055	12539	     	 7532	32683	16193	     	     	     	 7864	42832	19431	     	20817	15448	41583	 7459	51166	11620	12763	36710	32297	11961	53390	23438	40451	     	 6718	     	59007	57564	24680	38095	 6137	51412	19846	32483	26097	48039	48427	54009	38653	59042	29813	19879	29282	30503	     	30882	28190	16197	40859	58942	21119	57125	16162	     	11549	     	31573	33374	45449	22819	29954	19005	     	27178	12995	 5613	     	 6874	59185	42194	20603	27967	 7404	37936	
 53		37179	12081	48136	44108	19484	17247	41706	48476	34840	     	20243	12976	58129	28519	43948	 4030	39089	40863	56436	56843	59681	     	45804	     	49792	34521	17453	 9837	46797	 7010	58135	46874	49709	44201	30236	     	23489	     	35012	51793	14564	 9180	 6585	43561	53327	     	     	54704	51667	13805	36419	32086	47757	17200	 2920	 6472	41471	51299	24776	35423	23708	58362	23975	19668	46719	     	24528	27312	     	     	22770	18401	42145	  101	24885	41036	36562	15464	45189	59641	58034	     	52812	41112	29036	39801	10688	     	46620	11730	56464	     	35011	42125	44150	 9491	15260	     	16025	14037	
 54		 3531	35062	     	34144	10772	18435	19266	10887	 3738	49441	50330	28415	36169	57936	39979	37735	43901	     	51549	 2741	     	31239	10926	 8113	15975	50905	 7959	     	29616	58573	30057	34982	 1422	 9219	     	33640	13138	57981	53171	45046	41333	 9386	36395	52235	58410	23356	11003	55108	59232	 4366	36928	 8804	17507	37835	44412	     	32171	     	17954	57711	 4498	40541	17170	32058	23918	 4075	     	 2365	16396	17389	15161	29577	36517	     	55339	12653	53941	58696	 4778	18180	     	45486	21165	     	16603	     	 7904	22386	32381	46939	43997	 6353	41884	25534	13025	51881	10971	11056	  343	35355	
 55		59371	 9537	23539	 7171	19783	18347	48370	 3784	48857	12762	12926	 7483	39960	46928	     	23777	21553	 7254	 6328	 4192	36794	 3541	43464	50945	24440	     	     	     	58969	     	10172	     	32755	29335	59792	 4398	55912	59809	37574	11648	58182	34933	11423	57195	50682	19548	25890	11770	37143	37530	41805	27784	56361	12801	 2655	11917	     	36262	 5094	30631	40066	25570	43463	49626	55410	38266	49739	21709	45204	37533	13091	17312	19184	10622	10732	53828	31281	19663	44295	22998	46252	30611	28291	44654	     	21445	41071	 2684	 1584	10551	41347	21504	     	42017	46372	45917	     	15043	16636	21198	
 56		50058	45716	     	52684	19454	26673	     	     	52281	50124	     	     	52426	19956	13214	28597	52727	49152	 9314	25406	59355	 9686	34876	33152	     	 8602	35941	38695	20758	41663	 5598	49452	 1223	33389	 3697	17026	12275	     	25698	31083	48184	 4330	 2760	25740	     	48957	48531	56790	     	46450	43592	22268	54981	56702	 8131	26145	     	     	52625	55272	36683	27419	 5564	36075	     	22257	  518	58108	16797	     	40383	44345	     	     	50689	     	22934	 3522	47785	27379	52433	41409	14278	28752	     	47491	28512	 8278	29060	40871	54043	23540	50425	12537	50205	 8567	20143	 3224	17827	26203	
 57		40478	59501	 3126	 4162	  377	44432	     	 8836	15242	34932	 6414	 5972	41695	     	     	41868	57505	48364	37217	37668	55277	29622	19220	 8841	34442	29850	 4158	24967	47390	     	     	     	     	35033	29564	 4641	 3652	45029	19423	56497	     	     	39350	20227	     	     	34223	56660	     	 8598	 7300	     	18949	56037	25764	 8486	37221	15375	50040	16600	36096	  921	14681	     	     	     	28151	58665	 9914	     	29591	 7548	17295	25261	 4290	51700	31372	59311	 4053	     	29259	17483	10072	52524	19098	41521	49674	26866	31156	 5979	27179	34927	35969	10587	33465	     	     	23633	27006	14272	
 58		10619	56968	32843	21817	40420	57779	28456	13463	     	     	21022	52357	46995	54384	34133	37213	55016	 9473	10251	25060	34681	11231	18397	43816	43344	     	20704	49481	41779	     	 2154	22527	     	55249	 2958	41997	     	20764	 5847	41701	 9705	53019	56299	46565	57141	     	54562	51283	53829	26281	25059	55762	54723	31940	52421	     	24715	39654	14551	11673	55799	     	13185	27365	22141	41314	49806	18086	21124	57754	29805	20876	     	33005	43620	26645	35858	47651	54880	20494	59381	28554	50948	 1565	 1526	     	54932	     	32710	14193	58322	     	     	     	 7738	 6348	     	     	     	26964	
 59		33179	14360	     	     	42141	 8619	41361	 7571	27713	23502	     	17423	11964	20212	49169	19909	25638	10215	35092	     	26608	38006	44641	 7005	55523	41505	     	13170	34498	18686	36269	46613	12872	45564	     	27402	10346	     	     	     	40412	 6052	     	29077	47073	40748	20720	54394	48268	54083	16223	35746	     	53772	22563	22933	20650	 3357	 7661	 1707	55150	50324	51795	37784	27229	28366	     	     	21571	     	13633	14046	     	47311	51185	24612	41143	     	44805	 4061	20607	37493	10728	16762	17356	40786	51836	33954	22167	     	28626	13912	21818	34011	23580	51439	18723	34674	     	 2733	
 60		27163	 3447	20175	25247	33358	41980	     	 9474	46541	  412	16166	51410	12656	 8387	13321	 1144	24574	     	29162	46241	59414	53012	 8993	32900	31297	22723	32449	19481	32868	59533	40063	19182	17353	53838	22812	51722	21766	46014	54059	34012	     	56872	19163	46747	     	 2753	     	38986	50436	35882	23700	     	45141	26358	44792	49029	14017	44687	30020	 8888	     	46116	38433	     	     	16180	 5036	     	23926	     	     	     	43202	     	21020	16805	 9596	56534	22822	14030	11596	  339	18092	56730	12749	16243	24063	     	13979	12509	15004	     	 9498	34997	46649	 2580	 2872	 7043	45057	 4465	
 61		37767	 9126	 2351	40540	46231	13344	41389	22733	   25	31368	46738	 3714	32081	     	51012	46516	10034	42922	33869	25506	17995	  935	13757	41072	16084	  644	50216	51444	25359	30124	29857	14138	 1831	49105	40608	11978	18598	47038	46388	39572	49543	13128	57866	50836	 6794	 3662	 5337	28168	45755	56579	43411	45812	34682	 5301	58284	36126	20576	48808	35712	21693	48939	18251	46572	31468	18121	58183	 6654	12459	58729	54131	19417	34886	 8415	28021	47026	48475	25225	 5778	10715	23880	59004	15067	23994	 4051	     	32212	24181	46201	14332	43008	53641	     	 8267	45381	54251	59943	39085	33834	44235	 7812	
 62		55252	27944	17630	27302	43803	     	10938	56811	39319	     	 1428	25184	     	 3606	45939	 8080	     	29789	44547	     	 8140	38554	18138	41595	22395	51102	     	 8019	23145	37700	46998	20971	33771	 4915	37192	59298	 4727	27654	10488	56706	27551	     	     	41344	38561	49928	 2288	     	     	41424	     	35267	25477	11421	 6484	44950	 2645	     	 7998	 5077	36079	54354	14086	59569	35940	     	46303	54795	12369	52008	41836	38567	14297	50534	 9731	26919	 7570	34274	     	45207	     	14280	46295	     	52409	33020	20253	10585	22631	14430	53395	12225	26523	59025	 1340	     	38787	46550	25710	36298	
 63		36746	25790	49134	12013	17301	18100	59703	     	     	 3962	     	18428	35210	15658	 3973	     	51422	     	12239	47111	41853	57497	     	57905	     	     	55738	 5718	54677	38434	44582	29623	31559	38228	 4196	39468	 2676	57024	 2932	     	44264	     	53834	59408	46558	47012	     	     	43155	17052	35797	     	37722	47132	 6496	 4558	  579	 8497	30422	24457	 9165	33538	     	18075	     	46884	56025	45123	10535	     	48723	57106	 4481	11660	47528	48650	 5997	33565	34467	     	30144	56633	54240	19476	45333	 7267	31048	19617	15565	17633	59799	56128	24755	46829	35888	20711	25519	     	  436	18424	
 64		25186	10011	38861	30080	42776	     	38881	15336	41045	44597	 6812	41629	 7335	51913	 1721	 1525	32610	40486	     	20878	     	 7361	14750	48023	56972	37191	34304	     	     	53984	57930	35884	56532	44665	     	25041	47214	31628	47944	  143	     	58699	43881	16455	 1091	24239	  728	 1480	 1731	35147	13410	55697	32153	     	39158	45520	54716	53760	 9696	26171	24744	31205	20691	34123	  229	     	38738	54108	13693	29025	56703	     	41822	45744	 3275	     	10546	37464	42846	51221	 5320	21982	     	44819	38596	43156	     	24940	14621	     	54905	     	27739	21668	     	20819	     	 9908	     	35221	
 65		     	28660	 4210	     	27671	52337	39696	12816	     	     	37626	59976	56124	28300	58640	22685	54871	58213	     	47658	20951	13628	51884	 5467	38247	11385	20040	24205	54488	     	12067	     	     	47655	 5103	59909	     	56998	18354	55757	52763	38183	28918	28131	54915	 9500	25127	     	26410	15669	40637	14522	     	13992	27894	     	20403	59260	     	50394	47622	29251	29569	18786	25402	19687	 5657	17914	     	42135	     	 1828	51468	15463	13810	13668	 4047	 7247	20386	55591	     	18757	46264	17718	     	     	     	     	45118	     	43830	38352	54942	39325	49330	57619	14946	48056	     	11948	
 66		41576	14728	32908	12633	43040	29087	46791	39156	49627	54074	 5067	33737	17983	  113	58459	29654	36082	     	     	18187	14845	     	14975	31090	 7840	10541	46657	21023	48593	 3981	20437	29187	59747	33345	38198	36327	47601	38011	 1826	  573	22083	 7780	45080	39601	39845	 9777	40867	28619	35140	 9895	24864	33149	25465	40387	 1950	     	29546	51584	     	 7042	17254	23152	     	39495	34503	     	13915	18929	43096	24581	 4151	32053	 4968	32578	40984	42579	 5765	29279	41277	45063	 7652	21555	     	51366	38808	43913	20280	42443	18486	26935	51560	19986	34558	16878	31826	48067	52253	 1640	42608	28296	
 67		11721	25179	23826	41037	14666	57075	55968	20652	     	 5672	54475	11952	59616	22366	53329	     	32432	43945	 7040	50147	38044	     	47375	 8608	46937	55873	31240	49016	25720	49093	17708	     	38825	25643	     	52004	 7651	10408	 7968	     	     	28073	 2979	33708	 7430	17018	  561	28690	18853	39779	48732	21750	52328	15786	25659	35090	25866	 1762	13353	     	28471	31639	 1986	51014	     	23788	     	     	 8227	21704	54987	54211	32712	23442	     	37153	18523	     	 2596	22999	45102	12264	18950	52833	 6782	     	51409	22078	 4135	51566	34219	38834	21728	13298	52431	55775	49895	22012	     	56055	
 68		18988	 4991	31692	12184	30756	     	51617	14174	28847	41300	12025	     	26382	15740	36496	28385	54988	40866	48179	 1536	     	 7682	 6586	47587	     	22587	32249	     	     	11631	29171	18962	25470	30955	35489	30570	36114	36894	57000	58079	23951	     	12559	     	16505	     	11374	56076	35307	    0	41495	     	     	57553	45587	 7164	22389	12011	51931	14263	34334	53107	     	11601	54278	47056	 9879	57248	 7981	59883	 3260	12840	10245	 9678	30558	50161	 7536	31179	19719	52900	38069	47268	25140	31529	18909	10904	35817	 5184	52294	  824	27107	58708	 4527	32682	31208	41357	     	     	 6911	55530	
 69		20827	19261	55014	46967	 7381	33169	40166	     	54853	54787	20785	52333	54459	16368	11208	     	 6665	36588	42927	55284	21163	     	23942	50114	39005	 4737	18963	     	34115	22299	21386	18840	     	 5100	18192	51567	     	 8299	 2894	32602	     	     	14026	52381	32814	     	33671	49475	56490	43267	43938	53135	     	51855	28480	 1356	54953	18088	14496	59017	43136	53586	 2274	  630	 7750	21669	15854	 7073	     	42457	50408	42273	     	44045	40614	     	     	38548	 1849	38056	44469	13980	     	 3203	54762	19304	48845	24019	38373	 9903	22547	 2073	     	14243	42768	 4063	45604	     	24867	43853	
 70		17377	26377	18940	54423	45409	     	23116	45064	58513	37138	16028	 8839	23696	23554	42456	  510	52288	 5169	23096	26052	53060	 2492	     	36531	22478	     	33964	40304	20970	15219	40690	51510	36040	     	     	     	34398	38727	17968	     	     	46253	51404	39910	54847	57590	38549	 9726	56826	18064	36673	52880	     	44776	49267	21916	45065	 4054	12785	54141	 5575	45009	26261	16204	 5372	14918	18807	     	     	11250	 3131	28775	52831	     	49374	50208	56092	33268	 1854	28503	11000	28778	37324	 8561	38454	34793	54353	12754	     	56753	 6640	43999	57992	34154	49082	54248	23009	 2848	32116	17037	
 71		 9420	29588	44930	15836	47361	22380	38104	44342	     	 4406	28199	     	31958	 2945	30158	     	45367	43699	12472	31586	49501	     	25456	30237	     	     	 3681	50664	39865	13360	 4253	36440	 5407	38749	 1011	47074	46847	18509	29385	 2247	33916	25633	59553	35934	 5421	22679	40282	36328	     	45313	27791	43122	16236	41892	     	     	     	31433	25291	47780	45326	39639	19790	 6777	44218	35697	51769	54351	47091	41731	20168	54091	     	32481	21036	54783	52515	  669	     	28045	10559	29652	56719	11689	 7601	33510	17068	 6000	     	10289	15094	     	14567	     	 3402	29511	     	21939	50564	     	
 72		11472	34171	     	49339	     	11521	44995	52649	58476	     	 1192	     	  492	20142	 8160	  340	29642	57150	 1860	33927	22730	51324	33163	23238	15292	 1628	23641	 4402	32312	15425	15019	18791	56270	 9771	44817	45605	15558	34030	16580	56317	 9549	 9103	 4319	19942	43036	12065	10590	  468	     	55676	     	     	50521	26104	29543	 5083	31855	     	25354	14513	34515	52971	12042	24866	     	     	11389	44009	12213	38618	 1493	14347	43016	18203	 4118	30697	15555	12114	     	48148	34848	     	51147	28884	24627	     	42777	28394	49222	58885	33331	14595	     	28186	43687	     	35659	54893	     	33578	
 73		15030	41220	40555	19870	53879	  411	24835	51959	     	20459	21409	37267	 7310	16562	  777	52233	36432	28528	50762	     	47016	38108	     	34863	28309	29908	     	56438	     	  916	22419	22713	20660	20383	     	39428	 7888	 4748	49700	39137	47878	33753	41383	31378	16772	     	26584	47697	41343	25861	17393	     	31890	51030	43004	14569	53780	28035	57985	31237	29047	 6716	 6025	45182	41810	37806	53345	42863	48052	 8667	49127	11247	 7014	50404	43213	35862	47259	40878	23059	30753	46067	     	38538	27736	 8505	     	     	15315	11916	11253	     	34824	15725	 8333	23343	18652	38457	33049	  315	21966	
 74		     	27395	53665	40931	     	52272	50048	43800	     	28437	44371	51866	     	 8900	26029	 6376	23338	27088	32131	34531	20678	19085	28804	     	31965	13925	     	32328	 4777	58485	47243	     	52308	45900	13251	30178	     	42466	27529	37094	17987	19245	29375	42376	32881	46533	15035	 1622	     	     	43704	27458	14485	46332	     	42045	53848	10262	21955	 4652	44924	42939	23171	12937	42556	54649	 7839	41682	40857	58671	     	42520	 1050	25830	40191	13627	     	     	31489	42566	51677	55444	 7059	34616	47067	15063	58785	20836	 7237	     	     	20702	38159	16844	     	11127	13132	30504	20083	10613	
 75		12422	     	28567	37246	14912	35868	16378	51140	     	59682	36164	29081	     	53928	14369	10044	41522	12830	     	42619	     	53087	19392	48140	 8765	33554	17396	10079	     	43847	     	 6370	 9530	11359	     	 9176	     	 7598	     	     	12245	     	21593	     	35871	49940	30344	27053	16786	14356	55477	34839	     	49892	     	57501	 1893	     	39613	27077	54309	21712	21518	30914	     	24879	12399	11767	26978	 5003	 2693	21826	57351	14543	18018	17041	48779	52145	 6981	55440	28316	11306	     	 3122	25882	20640	49305	55215	     	55543	58822	     	59183	     	23808	40074	51914	     	17645	 4851	
 76		56358	36680	     	22153	33509	59712	43333	13327	59758	37389	40019	     	 9427	 4827	  931	15784	 3526	     	58511	 2334	47676	 2698	27381	15020	42978	10550	 8950	25677	14965	11183	 3011	31507	59488	57039	 8220	55159	41427	30534	     	41401	41958	46262	48735	53242	18056	41762	44179	32239	     	   36	51762	37675	     	34355	15022	10802	 7374	10670	     	34375	14341	15109	39530	25280	52203	     	  774	56280	41141	     	     	 9196	     	19999	 7584	 4018	20136	56846	54957	55880	26195	39008	21128	11476	30824	32092	     	     	30979	58741	11741	50211	31028	     	10730	     	     	55588	     	16688	
 77		44820	     	58355	35960	12751	 5293	42258	 3809	24185	52602	     	37995	42388	20183	14784	26429	31328	58928	41337	     	32890	22459	31921	57854	     	17869	     	     	23312	39046	     	49027	36825	23480	51230	36401	29090	25820	26189	22460	36085	31029	38874	31160	57743	 5793	21314	17123	     	     	33531	49762	39124	 1766	33886	     	35376	38789	47103	53057	     	11802	     	     	     	34808	42422	37044	 7260	57066	27397	49809	51811	     	37895	 1778	     	46266	     	46609	 2051	18085	     	42831	31665	50697	     	38979	     	18507	27380	23216	40193	10352	 3093	     	 3280	 4016	43685	28545	
 78		55549	40992	43387	42994	 3715	     	45273	53084	55555	     	56676	     	     	42664	39286	 7280	10992	22513	55134	53679	49861	13107	16057	21082	58396	24881	14269	26319	     	     	 5423	50337	27989	51642	21835	 5219	18906	39873	     	33460	58991	     	59517	  181	30306	 3472	     	11261	38063	37197	27764	     	51197	47675	 1746	     	45778	21155	43846	     	36512	46418	46307	49479	37123	40023	     	 8740	48273	     	     	 3670	57744	 4745	47585	57133	22689	     	14401	30200	42479	19791	     	27709	43466	     	14247	20114	58620	17631	     	39869	     	 1486	24927	18724	40108	 9673	21284	44798	
 79		29627	40801	32992	37883	38798	 8794	58861	32095	32535	 9529	46548	50981	25296	54742	56240	42022	     	10843	     	  222	42486	12021	56470	34602	33068	31705	     	53990	35853	47550	 1347	42337	17852	52093	48874	39368	     	 9586	 9957	27050	 7416	12106	     	     	32971	23848	26914	 2504	39202	40618	35848	57159	 2664	16813	41152	15537	     	53105	13631	11677	     	     	26482	36501	32591	38955	 6952	46802	20218	54666	20923	45616	37799	 3111	42365	48754	55586	39942	35656	41034	30749	48984	 2234	48206	48492	59309	59253	50190	40076	43942	28699	51558	53803	 4651	44366	24906	 9636	16210	 2902	56308	
 80		12700	13031	57436	     	     	 8722	     	21652	45269	15941	59678	29208	42533	18976	25068	26215	     	35685	 4021	34701	58700	     	57225	11370	41564	42044	44086	10662	59267	     	14106	41473	  485	15472	18646	50885	31184	59604	47310	11697	59340	20051	45829	20160	     	 2683	 5153	     	33604	  600	21095	15803	     	26034	55436	     	  598	 6780	51810	32162	55949	22774	 5851	42435	 4110	29322	15279	18705	14881	30890	57841	52461	24359	49021	19204	43700	43897	33289	58190	53508	27170	50002	 7012	 7591	13196	54962	36175	13328	54268	     	38686	30836	13011	 7722	33497	16501	23435	 7332	38895	     	
 81		42018	 4718	40174	50802	17764	     	  430	33344	20007	39176	14599	25637	15217	 2581	54487	41278	20250	58099	34146	52935	51872	15548	19028	17159	25899	45743	17418	31553	     	23395	44619	 9687	23995	 9019	     	56745	13745	25806	 2478	 1022	24017	34132	36972	 7117	58292	 1181	58749	43864	40723	     	 6263	23873	 9794	23421	     	 5896	47665	51130	44129	     	49362	21969	53071	21650	54186	     	20559	51652	17678	38675	51696	     	58734	10348	23628	14910	53711	26378	49867	     	28369	     	41016	     	 3060	     	     	     	40763	37343	12815	35189	11570	 9005	25393	10063	32944	34068	25553	24390	
 82		24765	14958	17511	     	51894	     	52293	36856	19614	20005	59387	51991	     	50353	24106	28898	59907	     	19950	 8593	 8723	55958	 8817	17231	46540	29562	51391	 6036	18495	     	51275	     	31391	     	21306	44182	12832	     	51632	47285	11244	39650	36134	 5112	40600	52148	38089	 7894	     	38264	21575	50816	47031	22748	51103	29163	 4789	     	     	29137	11018	57126	51145	13854	     	17227	47006	48503	53224	46160	50571	 7641	29298	54148	 5673	38309	11459	22634	45203	43601	 2953	23872	55885	54024	 5207	32106	18010	50456	59287	55659	50206	     	 4486	28231	 5179	56027	52938	54861	 5790	14340	
 83		22310	     	35069	56306	24509	     	20047	13139	35728	40489	35317	48510	43334	22843	     	36076	20106	32402	56003	     	40101	53550	17959	     	52921	39007	     	14742	29196	21428	     	59482	48188	19509	35427	 6433	33418	16763	 8004	51203	58059	49613	15733	22207	16277	21993	40242	 7111	50185	 8635	20999	14348	33643	 2673	36185	37805	45027	32648	26102	 7877	57484	42829	51530	35814	36820	11388	55230	40467	42353	15433	12443	     	18605	     	     	44107	51312	19390	51434	42715	56821	25358	 2795	52378	55998	16430	25719	23952	11880	 1796	44535	16807	59089	     	14923	20367	45682	 8787	10295	44768	
 84		43246	52603	54327	58323	39856	     	46514	     	16496	44136	54520	     	31715	32349	28213	34976	42277	33489	     	42378	36186	51231	47415	36519	25869	     	25023	  734	 9315	 9929	20049	     	 1791	57916	     	     	 2105	     	11280	55133	38809	18264	10560	53052	55571	52612	52970	 6959	48614	18123	34406	 7577	55162	48317	45384	31675	     	20496	 9265	44637	57412	     	59821	     	39405	18377	32654	25120	     	     	48327	31190	39461	31008	51171	42371	     	22916	26499	17259	57216	23745	44363	23543	30235	42552	26037	49681	 2807	49272	  549	 3083	     	42681	58710	     	     	10707	47133	34614	
 85		48790	 5656	49872	43857	     	42025	10181	38553	54856	     	13678	 8901	 1147	     	31877	29680	23681	24837	20864	     	50716	43551	39980	 1392	 6284	15593	     	20185	     	     	27099	18145	     	15492	35336	15594	15416	56144	24772	59198	41451	 5957	 8163	 6986	27682	     	     	25986	49031	     	30526	34045	27838	40116	     	24514	23066	40268	16531	10008	57533	43199	29123	11350	14428	18681	35902	47924	52499	58359	31609	46449	34316	30116	29461	57609	30926	  605	46925	     	     	55578	27200	45301	     	47423	34310	57105	15011	18747	21419	44506	47794	 2801	     	 6453	     	 1478	48813	 5519	
 86		43954	50541	  902	56606	     	29232	42996	  209	16851	     	55497	58215	39687	44937	19493	39050	11874	     	36903	39657	20592	 2543	23904	47334	24658	 6298	45570	39455	21329	18855	46536	31181	38380	31082	15842	 2610	49623	     	45505	11754	53835	32603	40046	12140	 2696	51448	 7879	18801	     	 5444	50570	36133	33760	     	     	54480	35756	28821	22123	23201	24432	20588	39516	 6282	35337	 2588	13604	  693	26074	 8271	54146	     	23559	     	 8188	 2609	39399	28510	37813	54546	19086	     	 3066	21451	 9754	     	 6635	 7706	12407	     	     	     	16331	     	19698	39462	23731	15173	 2668	20228	
 87		25360	55839	19779	46723	33165	     	49064	53894	28807	12589	43251	 6408	33083	23936	42542	21114	 1078	15980	25932	31820	 2184	     	 1068	42187	38892	     	     	56623	23960	42162	 5257	11236	47295	50618	17732	 1932	52045	     	21151	     	     	33195	10955	36044	30675	59870	45645	32343	31262	   87	18271	 3725	59871	21751	 9992	12648	37066	49604	30696	36857	10685	     	 8164	38407	19662	43524	 2048	27668	13414	27222	54729	34273	     	21233	22885	12666	40190	26879	37540	24698	41726	58111	41274	     	57302	 2227	20252	11765	36575	23650	     	40577	57745	 1574	39891	12750	23085	39866	47849	58987	
 88		55981	13150	 8301	12925	 7163	47863	 2897	22406	10484	16234	20341	59418	47758	46956	58924	     	27755	50215	20608	42451	34642	33106	11425	     	     	27769	14403	22668	13145	32127	53623	29618	19778	14382	52737	 6276	24988	32875	18147	30886	19218	15538	59586	11921	26958	30531	40234	50433	29172	41644	 1747	23537	16214	 3332	36129	36229	57640	41219	47255	51726	55375	13706	50435	26671	40827	 8446	25017	52850	54190	29957	36583	     	15690	     	47912	33038	10460	41587	34911	 4870	11980	16114	     	54176	41756	55776	43077	14696	58107	28250	26872	 7714	53907	56778	10554	23149	30108	     	41463	30357	
