   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 44		36569	11264	22691	 2048	 3596	47069	 8072	41083	43818	31978	52491	29231	37118	10508	51224	32290	 6384	45912	49781	19492	21691	     	22116	32849	     	54010	46819	25131	 6831	34145	52008	43314	27410	30387	23671	28264	43936	13038	12745	29907	     	10274	16590	29478	     	 1868	28222	40374	     	     	20975	12989	48475	53033	51397	57253	15451	45880	 7159	29255	20286	15086	38758	59448	33157	 6565	36229	26922	35870	     	 1178	     	44750	     	40522	15659	51190	56137	42719	     	24085	 1395	55618	54913	11933	29270	     	 3070	27273	43054	29047	56407	     	18660	54074	 9474	14461	22266	27082	18294	
 45		45515	56528	55345	54851	30008	18244	28987	25801	50693	     	54050	56420	31706	30737	34602	     	     	 6325	20999	     	  792	 9808	     	46204	36387	48596	41369	38723	42227	34446	59167	16018	38481	25350	     	15214	     	22828	 4972	 9520	 4992	26870	10055	58309	38799	36432	57523	49109	 7219	45459	     	     	18146	59978	 7020	55910	26831	18830	16253	     	  883	36022	     	44650	24099	52850	 9032	30089	     	     	 5512	13727	     	13995	 8453	50545	46532	 3453	24596	32868	41652	     	     	23640	 5280	59797	21419	34575	41514	52283	 6589	51460	36736	10257	42905	47534	     	35644	28833	22982	
 46		53525	29843	23880	28308	48814	     	57246	13870	46388	14958	27630	46476	38338	     	20155	11742	10414	 7656	15227	42300	24147	13213	44776	12093	     	16379	43535	     	57879	51256	51188	11203	21655	43866	11088	27327	     	39036	47296	 3758	14649	12331	26100	38131	45600	27131	     	 1609	32542	17716	39773	56801	36661	     	 1637	45622	55177	59866	42685	     	50027	 7936	 5440	     	23905	26847	17096	37608	30626	13854	46280	52669	51262	     	10124	33612	44287	 5583	36453	43253	29104	44098	     	 2708	25142	50837	     	47124	25002	26431	 6771	31341	54188	54041	19651	     	57153	53689	     	26941	
 47		 4593	 9622	17094	21255	57225	     	45326	50964	  863	16654	57995	25156	 2024	49749	37479	35724	     	23229	58985	53482	     	     	     	38183	25213	17182	19397	 7633	36522	 3820	     	23741	11121	 7288	43598	     	34748	29350	27207	     	42573	31069	     	29854	52645	 8631	58837	25439	 5604	     	31844	48393	25745	     	     	     	37622	     	58432	54262	55832	17824	26802	     	 9581	27243	14860	57988	48835	     	15829	39408	20714	48830	52924	33942	57511	47107	 8667	16935	40065	27891	 9399	49540	21630	45913	49953	11658	43201	14013	     	21605	     	 2986	     	16583	43782	 4893	22282	12832	
 48		24311	     	32452	56551	20436	48026	17986	     	37994	 3421	43519	12521	     	11487	16210	     	 8786	39576	     	42522	24502	     	13239	47899	     	36442	19410	14810	10637	     	 1293	     	     	53400	33870	 5591	21810	55789	47749	18859	20230	49422	     	26876	54096	20985	36024	 4147	 9070	 9906	     	13050	13135	16988	20609	46510	30752	35692	 5575	19286	35838	20118	36349	24996	32768	24847	17582	15502	 8949	34974	     	 3128	13168	41165	     	50914	 2644	35524	34755	24713	  410	17272	 5544	26406	10461	24087	25566	 9005	53830	     	45295	13790	14080	51494	11246	  532	48485	52586	30981	     	
 49		     	10543	     	  156	13440	46211	27421	38857	     	37259	55770	30114	51300	     	40564	53760	 3306	38281	41219	44176	14319	23400	50551	 4424	31034	 5309	11507	 8466	55470	     	48445	50905	18115	18801	42440	48579	13620	48533	53374	30765	45803	     	46436	     	10715	29686	     	37355	54578	 3378	52096	     	51219	17982	     	57564	23912	45024	38721	28402	15278	13037	42884	21373	     	46291	 6135	20700	15860	     	48775	13085	49101	36826	48006	35293	48056	     	 7449	28053	36006	38330	54613	 9862	59583	56807	     	     	57784	11529	27851	 4926	 8480	     	12888	51278	27067	27702	 4860	34254	
 50		30641	 2430	26925	   78	57629	21516	47957	50695	20356	     	 3341	 9431	 4324	32640	16775	45526	54278	 3914	     	49677	43306	     	47916	     	 7206	 8785	 9503	58692	44264	     	 2195	52299	     	12712	     	54657	54893	 6972	28779	13572	44200	34821	39713	 1287	24017	40648	43125	54449	     	  248	42595	40800	15390	46076	 2037	30623	57043	 5035	26356	27668	23440	44503	     	14547	45855	 1182	51486	29311	15583	52908	58022	58885	     	     	     	     	     	37535	52999	23918	56554	 9246	41427	55335	 7221	     	34150	18813	 7220	30107	45679	51417	32184	     	24832	13243	     	44636	34969	58359	
 51		44391	31716	24434	38912	36175	     	46631	 1756	32234	20509	     	22167	24170	56095	25074	22157	48043	49619	17666	17981	 2433	18438	23834	     	39852	47452	54248	     	20200	     	32878	 8423	44858	27054	 9837	47168	 3222	53344	22522	20681	23441	39596	     	     	48221	24833	     	     	12192	57764	     	17514	54656	     	25809	     	50444	28963	55932	22379	32799	 1032	40101	58141	     	47968	42500	55964	50866	     	41673	50193	22789	36612	     	     	40997	 4729	 7568	45607	  751	     	     	33005	 1114	45461	46231	     	     	36832	 2389	44063	42015	  952	52236	52757	 6999	17306	     	50505	
 52		38934	25286	57844	     	52746	57373	53427	25513	 6209	57049	 7909	16910	42766	     	19916	     	45193	33174	38350	36984	33440	33006	37215	     	15336	52705	57833	31793	  350	 2242	12729	16652	     	49188	48967	15130	55074	     	     	36441	39700	36877	59954	46970	31743	20636	 4690	47177	30854	47200	44253	37287	     	     	39583	 4358	52115	57080	39061	38120	40805	     	48883	16954	10525	24188	47696	51292	20864	41363	53070	     	49170	     	 3265	15061	19372	 7766	16514	57164	37686	23013	17857	21035	16536	 5527	52572	18075	23654	36758	 5953	51432	 2139	 5225	25615	 7027	31378	20849	10812	53618	
 53		18458	48041	41354	 8079	53969	38730	29250	 2962	37454	     	10105	21507	34400	51705	21730	     	23300	51379	42330	     	29079	 9343	18259	48955	 8030	45332	12575	 2882	44138	 5541	     	38092	46302	48658	     	49194	17441	32909	 5388	38664	17849	     	     	13438	47364	55928	15150	50091	13716	     	50675	     	54366	 8889	43912	     	     	 6007	     	     	 4302	29627	 4112	 5683	28069	 8832	15752	     	     	19307	34520	30984	 6855	32365	     	10658	53560	58907	13491	38191	16641	45068	48422	45987	57785	53765	33109	 6155	47072	 9443	34912	27796	     	 4492	29233	22772	56942	23668	17332	50102	
 54		35799	32240	     	11951	37504	54675	     	39242	 6720	43379	27874	56123	26111	58064	     	18753	     	35349	19633	32202	35738	23128	17078	19097	57459	35558	49031	 6129	18377	 9606	     	12611	     	 1600	10798	51718	 2480	13240	 2150	 9569	46614	41376	55897	26795	50602	19448	52382	56503	     	40146	 6063	 4298	24514	     	49037	 5096	     	10793	 4625	23599	11297	58757	22052	40047	42648	38752	34764	26010	49370	11441	43970	55264	15011	36337	28604	     	49962	     	46897	41589	45925	 3660	 3837	32798	16072	32010	     	56767	18795	52532	59297	10107	     	     	 9843	34066	12610	34828	 9981	28518	
 55		39720	35573	 7586	17563	 2523	53624	 8924	  574	     	57918	     	32553	53764	42983	 2155	34861	39999	52006	39228	     	     	40243	49937	28114	41312	51564	24775	35890	 5879	     	     	57728	29442	40548	27707	24776	24699	56336	49482	22684	43583	21006	     	     	57645	18904	54707	 5499	55731	54163	27931	32935	 9660	 5100	18651	     	16901	43513	 9106	18976	 9335	58531	39100	26873	41338	33893	22343	51162	38060	14181	31473	21944	     	     	     	54991	 5681	37039	51967	     	32577	48920	     	31390	25640	     	29013	     	31217	47014	31205	23677	50977	45532	29158	 5787	29077	45144	 8768	11973	
 56		58988	52067	33533	 7213	11749	 7994	30186	     	59674	27573	59298	46286	19656	27815	     	20967	 5514	35735	58205	 9902	36932	38598	35680	29786	40577	31328	25406	 5307	 8886	50191	13026	     	54874	51813	26731	17341	15436	 6963	50759	17950	31551	27380	 2073	 7168	     	44509	38697	20525	     	57430	     	 4670	     	19322	16723	     	56565	     	 9065	55452	40767	16240	30092	13924	17325	38668	32942	 4507	17530	25760	39527	     	33955	26881	 4812	42909	 6045	50661	56994	28989	57327	50278	33292	40320	 9114	12735	42325	35101	 4802	     	10797	24110	56699	41311	38240	     	45565	36726	21361	39085	
 57		23334	34963	35051	22643	     	     	     	50918	51212	47983	49534	32453	12288	23707	12765	13443	     	19281	     	36286	55720	29946	57194	17419	58083	37692	22882	  862	     	13230	37060	11224	32875	26724	     	42912	34425	52733	  833	57163	54323	59372	39106	56897	31086	45560	26205	39884	10348	     	     	48104	44121	     	     	     	30257	35776	41679	     	42022	 9537	45242	53196	     	54101	39728	50159	31655	  727	     	52714	14396	     	20569	40807	12507	 9338	52073	 4260	 7946	39809	12459	32008	13314	22369	21445	19392	54471	36325	 5015	52842	47080	39300	     	 2691	     	36561	25883	     	
 58		27445	     	 3776	19399	     	     	56640	53021	10227	     	14420	36063	39574	58750	38048	52946	45773	17788	23260	11455	21553	     	52068	12064	23136	 6997	 7856	38241	16591	28751	31196	     	     	35675	     	 1357	39216	59371	     	40485	52488	54621	54261	32590	45495	33173	     	30131	 2650	     	11408	48183	51725	 1638	 1387	49518	11931	 2988	 7420	 1682	34470	24897	22630	34358	18770	37477	56557	     	34567	     	 8488	50624	 5088	     	     	45468	52807	28244	15550	26550	32231	     	 9774	39732	     	     	 4512	 1534	 2008	10069	14576	10857	16607	45635	11226	13595	 7756	     	57858	14956	
 59		15121	19841	50953	13457	34934	 5663	 4845	49957	 5452	  667	59762	     	16094	11569	27664	36428	24471	12682	48833	43300	59876	43554	36915	 8142	 1523	48198	     	50108	32923	36012	50597	32033	15611	25679	56471	     	14937	46502	55218	25744	     	30391	46340	32255	52569	 8871	49421	39459	26868	23201	 7428	37046	44895	51313	16036	 6428	31198	 1312	11165	10041	33398	     	15563	  913	54111	 8180	58682	     	 2373	     	 6326	37860	46962	 3856	21818	53664	34000	     	11091	42136	42104	 1784	22655	56409	     	41769	56521	31735	47312	12581	43202	53888	28339	 8644	32454	     	59644	     	23032	32112	
 60		35682	29086	19655	48820	18315	51821	48090	     	 4713	27616	  180	24412	27036	     	17768	44035	     	 3662	32706	46985	44740	     	32386	36173	     	39510	     	  305	48395	     	41613	39996	34722	     	 4381	40724	22314	48474	  936	58008	54155	47947	27577	     	     	 5481	27604	45702	18256	16543	48469	18317	     	44251	13164	53226	56004	54119	54040	20389	39573	13988	39781	16309	20430	54795	17611	15367	22128	43147	 9419	52819	45707	     	     	  542	36206	27844	52693	27736	     	52440	     	 7343	29835	20074	53996	 2965	16587	11948	 5762	17560	38888	13891	17494	51047	31130	45740	32601	31125	
 61		25838	44123	15264	45938	28570	21157	19943	     	31181	58629	59596	38711	38143	49013	 9531	36377	21173	     	     	20128	36964	53539	26065	30590	     	39829	46273	50882	27439	35446	44777	57831	51587	 5472	     	31054	     	13565	22147	     	57520	57542	13691	27000	12923	     	18148	10779	52154	10610	35856	 4277	     	 5456	     	 7878	22773	33861	36454	19367	     	     	42582	15594	34643	58293	 8379	     	19352	 5679	42580	28909	40982	35360	 9490	57089	37370	27687	34786	 8277	39259	25903	     	25827	43115	 6925	12785	33244	30869	     	13056	39037	 6075	24801	 2205	28358	 9772	53408	 3637	18645	
 62		 7458	19835	22153	13783	 8578	14765	 6942	37199	 8041	     	34514	     	30608	  147	16059	42847	     	 9159	28195	32080	 7296	51461	     	34286	41832	     	47051	58695	48953	51825	14661	46654	 3533	39066	 9596	     	55174	 5395	 6708	42475	24179	57263	 1823	32828	13950	43126	46217	59843	36242	55338	18215	 7024	54456	     	55831	23973	     	10820	15678	     	55911	     	23181	     	     	  572	34414	27873	 7034	19051	55604	18884	 9373	 4025	21207	49050	32450	 7495	41943	30555	24520	33977	     	26340	28056	25028	26929	42742	     	     	 8601	15181	     	40811	     	46325	29318	38552	33559	32716	
 63		15656	38463	56982	40865	19836	 5329	 3806	 9254	     	 7719	  657	     	22619	53899	49306	     	27926	11582	 3565	 2282	43321	53197	 6395	42257	 6445	22142	     	52897	46886	51201	30349	12747	42449	30518	24884	 1259	13705	17300	41278	34870	47501	21210	 4903	30569	25855	55605	43087	     	     	14212	21469	46170	13947	55347	31997	 7779	30777	58590	18323	45102	 2629	15700	58396	 9412	12478	     	35482	19520	43984	53528	37812	10734	52510	51038	36343	41535	15714	53763	31512	22783	     	12095	     	     	24074	10642	50851	 8141	48003	44946	59756	 5123	19429	38215	53875	     	     	24389	     	40079	
 64		     	35100	43904	43086	29174	 4174	50377	 1842	  395	34325	     	     	25524	13493	     	34366	34599	24968	     	56267	58204	15457	34474	21667	     	58815	48742	     	50158	     	23998	14804	48070	10807	21742	     	18649	49610	     	52617	21316	 9886	27640	17664	39751	 7722	56786	20209	 2810	52242	52518	39819	 5786	20116	     	37361	53934	30048	20598	24280	 5110	28544	11191	21416	     	42638	41556	39562	18615	     	 7314	 7810	     	11373	29693	28141	32129	     	20846	     	40217	42678	     	41484	 9133	22242	27881	49773	10972	35639	     	32559	37713	10437	47808	     	     	42616	35179	17443	
 65		11751	12508	10958	18220	     	41128	     	     	19675	22553	43339	45857	 1929	52965	47448	47726	48262	27296	     	36412	35421	42461	31298	13954	40354	28022	49233	49128	44354	48351	  795	29564	59306	     	 9417	50331	 8138	 5597	24630	42320	     	45550	37057	  462	18025	30167	     	     	22027	     	     	55702	24339	 6051	57695	13418	34925	     	     	     	49628	38751	21095	 5044	54288	     	35997	 4384	52194	18886	32362	12876	38295	 3127	59570	47834	31090	40309	     	 2019	24483	 7599	 3812	50140	 6141	 7894	19263	25595	31085	20064	     	18711	20083	42351	32682	     	16982	27964	  493	33754	
 66		48132	58054	28295	36714	10999	41655	45222	10312	     	33083	53168	 6133	27256	     	54413	19486	24564	50691	56842	 2417	23929	52431	45666	24611	37107	38823	15845	     	21401	55286	25018	33831	28599	15277	17647	     	17478	52207	     	13568	22827	56239	56479	18258	14939	52534	29820	50131	     	34162	39280	10007	56935	25634	 9499	 5294	     	42155	 4710	23501	35407	12794	28712	49967	     	19119	59661	30620	30030	39705	 5292	     	26328	48448	16828	25008	47186	 7871	25392	     	37960	     	38294	10978	53746	12162	43341	26199	 6612	 6505	     	25042	35150	57934	53373	10138	21849	19221	 4061	51580	
 67		56817	17134	20839	13141	33000	     	40487	 4327	     	     	14040	19559	     	28357	54895	29530	10688	 9776	     	59042	26234	 8684	54228	45699	 7266	48895	26662	     	16120	30977	26483	 5370	 5777	41458	28851	14483	20740	54024	29837	 6784	59208	17427	57181	     	     	36139	42883	     	11680	22653	13340	     	19146	     	31095	59738	35988	26272	51170	43636	58624	     	56438	54059	28967	11348	 3074	30100	42356	10287	26927	49141	27251	55062	23558	16978	 4646	     	18777	39886	49071	29813	25376	25756	23711	53447	 1666	28248	34757	55400	     	     	20012	 6067	22255	34401	     	13692	34979	46369	
 68		48019	15827	     	  172	     	     	10504	51429	  340	56545	15983	21979	48671	41095	 3698	28110	19365	14279	42969	41591	26928	11305	 5862	19627	 8963	54612	49835	     	54200	 2191	15539	     	57277	22726	     	57566	47214	21156	39224	11499	53815	 6728	     	32938	27216	14531	17222	 2320	     	21331	38969	30466	  709	 9936	28608	38064	     	 6429	33487	21925	27543	47180	58181	35226	27019	47880	38948	     	42039	     	34714	 6794	32921	     	21491	39103	20830	  514	 3312	     	     	51373	18466	42343	30199	     	52059	     	18771	50311	34633	48045	     	48559	18191	38490	29071	40471	     	24027	
 69		 3113	     	27683	     	23432	39057	14974	36502	33264	     	 7852	29425	52472	20309	18203	24835	19882	 1379	13642	32345	20571	     	22729	     	42344	34586	14417	     	     	 3835	     	46250	     	23243	43754	38523	38234	37690	31013	 8766	51682	 8894	46331	33274	44903	 5664	11103	20094	24166	38040	 5878	     	52913	19978	     	35067	56078	33584	     	     	11938	 6186	59193	42808	24046	20656	     	31212	35834	33082	54060	     	 5639	52011	 2040	55459	53590	15569	31024	25502	58846	49062	46844	56110	45625	     	22821	 3081	43870	 6610	23821	     	 1996	40232	 3943	53739	37936	55462	55840	11793	
 70		28464	33871	57806	33357	 7152	28028	40632	29278	27768	33572	25913	43836	     	     	 4955	 4524	57215	14625	    3	     	 9930	 6317	 4691	52002	 5979	36273	35452	     	30559	54022	39714	45302	39547	 3445	     	34726	55752	54440	40037	10110	17597	 5589	51101	31015	15244	28800	16082	     	 7360	57932	41682	33247	57549	32111	12865	 6548	11366	 4073	37620	     	46458	58523	36790	12022	40710	50161	58820	48131	44914	32504	46811	53565	 2410	22881	     	53431	59431	14390	57947	49313	45187	28324	55579	     	25089	19014	13010	48084	36307	20160	     	37902	40206	     	10438	44114	     	     	 7192	     	
 71		44722	23543	29781	49403	52729	33806	36636	     	27324	     	40995	29712	 3968	56720	     	     	  126	39867	17778	53443	52836	21309	     	16199	     	38132	35672	 6902	13738	     	22264	     	 3252	 8784	55949	12477	19143	 5385	55613	40681	     	   77	     	43112	 2007	15249	59825	55193	53929	13277	22088	23786	21999	26241	50776	30689	  140	26815	     	17835	10942	35451	57302	     	 7075	     	19248	33138	36803	32154	     	     	26319	21183	     	57853	 3788	28834	26823	47050	33285	52508	16812	  628	27301	25738	31980	26239	51863	50242	36698	     	     	32106	55100	     	55806	28892	     	59612	
 72		 3818	38915	13140	14996	19319	39071	15251	52362	46889	43776	     	16993	48549	 7761	44670	56132	36821	20619	45530	10949	23011	     	11616	13203	40210	18574	43006	 1220	49850	 7669	47532	54481	28087	45394	59519	 9458	37708	48299	     	     	 5349	     	     	39387	52179	22736	58028	52792	     	20647	58196	     	38678	 4688	54757	     	46907	49404	12139	     	37729	24820	23509	14703	46080	 6995	     	56168	25112	53897	13380	20953	46858	     	37404	37640	10217	14753	18893	     	19948	36189	18902	     	59721	55916	41027	     	44627	46763	10652	 5561	21917	45289	34176	42271	27980	     	     	55991	
 73		     	36380	56155	     	10521	20256	31531	 6043	23200	35893	12024	     	36875	52489	32738	 5313	39276	 1877	 8573	37452	44645	56441	 1054	13597	26656	     	40613	 4734	55935	     	45201	35025	 1937	45831	30139	25833	     	14588	55020	34315	24173	15294	 9467	     	 9811	40340	 8795	     	 9206	23481	50234	29758	23956	37179	  111	21332	17362	38438	34131	     	49760	     	37438	36127	40347	   72	43039	39687	     	 3510	32831	48356	17634	56337	37651	26109	55147	58564	15333	15300	     	29549	32991	45651	45407	38469	15538	31554	38110	30162	49655	46010	 6759	24378	56944	45083	55988	11060	37153	 2365	
 74		     	32708	10741	11757	21912	11832	     	17172	14387	35327	43091	54370	51291	45335	54070	37398	     	 1203	13606	27508	     	44616	54970	49052	32388	51824	11070	19797	38691	47085	38342	54816	     	16399	51969	44617	12004	47394	     	57160	19953	30123	 9423	27125	54686	 2011	57719	17752	40494	51192	54477	47151	49660	56051	 3103	53340	     	     	26558	53089	 2013	26628	33242	29747	     	28639	23747	33912	25116	33991	 6132	 7205	33026	43833	 6126	30496	59260	     	22441	21078	56493	11052	45863	44843	36450	 2712	 3504	12217	41121	35065	48565	46621	51570	36798	49830	59802	     	36475	46090	51158	
 75		     	28714	17383	16926	38688	20897	45070	12561	42539	     	34834	36615	52380	37075	     	29562	10879	     	 5425	10541	38013	44188	 4719	     	54315	19697	44185	14970	29156	 4974	 1131	30313	     	26501	13098	33040	33936	 9045	20640	     	33990	17646	17213	     	45001	     	17705	26977	     	     	13745	     	21550	17684	43143	31763	25380	 7041	53627	22075	39797	52762	30171	35876	17826	     	14189	50679	     	17951	40671	31522	16052	23289	15030	 7135	     	53954	25254	12469	22328	35181	37233	58647	 5669	13489	     	25571	53130	 7218	53395	     	     	 9063	49032	44467	19079	     	26359	     	
 76		18738	52958	48791	33335	44913	37491	52750	18420	12565	     	     	56478	 1075	     	30650	13997	34808	 2067	  742	     	16272	49438	19923	 2639	33400	32867	     	13117	43011	29714	 5756	21284	29963	  817	52111	27423	14946	40086	31099	56778	     	23017	     	14440	     	     	20810	17604	11911	29092	     	29271	15315	     	 4115	  825	34767	25354	11225	26390	22370	37941	 8596	     	     	     	39438	     	30056	46575	     	     	11520	 4143	52157	45387	     	13693	 2895	39693	 8294	50459	 5412	58666	20218	28689	47769	     	42732	16958	24182	     	26190	     	27973	52843	     	32320	47705	27221	
 77		20771	 5224	20198	39514	57628	10308	43457	30333	35406	53272	52986	10463	45916	 5977	45716	36434	 9960	47459	     	     	49928	    0	16612	40966	27601	47226	19460	55965	 7781	12394	50424	     	32445	19112	 7513	     	24390	     	35873	15731	59002	     	28008	42143	50301	11385	 2794	28557	29858	55274	44224	 6992	34972	18596	 2449	55569	50700	49603	 1165	  144	33689	48332	     	27703	46555	     	20545	34088	37546	     	  441	32676	11245	23923	30901	51492	     	16582	40062	52711	30904	51368	     	56096	25245	 2005	28647	 6004	19431	39461	40260	44288	  549	10726	24517	 7862	 3658	19735	59393	15635	
 78		15995	     	12121	54685	     	     	57692	50189	     	38138	 4624	 2295	     	17568	41582	37581	26739	20305	     	38058	23893	53657	15709	56292	47951	47862	11006	59469	 2757	 2995	44032	23156	44247	59646	23538	37161	25259	 7711	48826	32479	     	31930	     	42535	42474	37000	46251	27940	     	 3121	 5068	     	     	 8395	28644	52690	 2675	     	47432	36295	47022	49400	46723	43593	16647	 1079	46848	33788	42630	38112	35700	13915	36177	38257	     	59964	 6316	12116	 1491	21311	 2793	     	10298	     	15197	30736	36739	36677	46785	38875	54311	38477	35696	     	30581	21988	36257	16134	13007	34649	
 79		35932	53824	39512	56585	 6697	45034	43193	     	 1330	14125	23572	51251	48083	24064	48622	49327	24264	58558	15111	     	 7398	26185	13940	     	19790	18002	53670	15556	26204	21164	     	45014	46447	19175	     	25114	19871	56361	26557	37617	 4232	46264	16362	33682	18810	27364	31254	17249	54132	12904	     	22841	     	28524	16764	15931	41587	15080	44074	 1215	29210	48839	 1835	43446	49728	24132	     	32226	28993	59967	36547	22061	26824	     	     	10480	20132	49000	     	     	10752	     	26531	22466	14827	49912	     	     	40924	38562	32104	 2264	43878	     	41463	38999	 5826	10184	 7658	     	
 80		59463	34290	     	39182	25076	19475	15099	14533	32117	44574	     	     	 8617	55376	23761	13490	53288	     	37484	32364	16892	  603	 7386	59981	21964	51058	 7012	35310	42314	50687	44283	40873	40802	     	24867	51142	28065	15341	25552	 7506	42752	12220	     	36375	41709	59877	 5277	22280	     	26145	42880	28527	18500	27732	41983	 6199	13252	     	48478	  308	41740	43394	15960	49190	35264	47716	28392	39855	19804	45021	     	18366	52732	     	41810	     	54404	26094	14748	33590	24772	56940	53796	     	19084	27205	26850	54083	15193	 9028	 1826	57661	40891	42991	43698	45234	20150	27161	48147	19674	
 81		     	48690	59169	47300	55526	 9917	 8128	 3114	25993	32209	     	18550	12237	 7638	23223	20300	41065	49893	50978	57393	12317	29669	43789	28614	15570	 2136	 3728	39223	 6086	     	32304	55594	 8944	     	56088	 9838	 8823	 9884	31107	23994	34336	18254	20701	     	     	38459	23697	27821	39480	53781	 7747	10877	18616	20143	 6321	49837	 4806	20056	 1781	     	     	 9697	     	35296	36121	15991	  404	     	23891	 2272	10889	11427	42913	35782	44011	     	26834	13523	44378	48992	28585	23563	15712	24855	32525	     	29775	     	32906	21579	55198	36718	46039	30990	31957	10495	52689	 1770	     	53935	
 82		12169	     	40380	     	52234	25917	45282	31527	16483	51578	43937	42101	40875	 8290	21352	17808	 4550	20783	23862	28973	     	17659	 3626	 3206	 6083	 8409	30072	 3893	     	23232	33882	57186	     	35369	34621	44789	29139	26575	35546	     	 4136	12893	25208	     	 7782	27775	39701	     	11484	35818	11010	50773	11097	     	48037	13969	 3939	32103	55562	51901	27050	     	     	17805	     	40558	 5245	19533	20061	11461	 4569	22875	31619	58535	     	31962	 3354	50033	16214	20586	     	44357	 1762	15282	44271	41014	37915	46937	43428	25841	58121	14929	41758	48627	     	58485	43311	36536	54790	39418	
 83		26892	56961	 7664	18614	49203	22290	50769	  925	38385	23539	     	 1957	53611	32856	27150	39871	33898	 4917	41762	15664	25320	26108	42921	45672	10830	20726	58671	20467	     	44205	19939	     	55260	 2722	31603	53980	     	36443	 2446	51207	56584	     	13343	     	49436	45396	39635	40775	39788	45842	22945	41990	 1260	36247	40711	53450	58297	57887	 6444	     	48275	56643	43046	57825	43982	47794	49606	20291	48232	43010	48578	54699	36149	     	43662	53970	38339	49940	52555	19432	25007	17656	35863	     	34865	24092	25334	 1599	     	21865	 5336	     	12338	58569	49537	44667	21548	38742	32092	48898	
 84		     	30208	59565	     	39078	35107	34600	22076	     	44037	37989	37992	20119	50701	 2092	     	32157	 7956	50173	19469	17235	13811	42021	26801	     	     	 5739	16945	 4571	37256	42379	12847	 4981	15877	 4941	   84	59926	36369	36327	 8958	15522	45207	  309	28763	30243	21614	24291	 1703	     	 4449	19387	12012	16039	58208	51514	27398	     	 6908	43425	52173	 8394	43283	 6301	30891	34093	23625	     	41694	42853	41829	13989	14901	     	18058	15794	50142	43900	18134	   14	44372	54173	51964	41120	31290	34604	23851	 4873	17892	49578	38671	47261	29495	20691	50104	 8529	18000	30049	36228	 2068	36544	
 85		11310	 3958	 6381	26771	52282	 3867	32125	 7118	19956	29256	49570	18869	54077	15083	48102	50032	34213	     	 4600	52856	39099	45721	58804	     	13449	22833	58678	45383	56877	12890	58043	 3297	40916	59182	 1005	38046	     	15707	     	11339	     	24236	 3597	57530	36989	     	 4434	33463	51420	11496	     	     	 1740	21343	35011	18997	51866	27865	43886	34202	40305	25697	     	10378	 5443	54584	48669	20743	17840	20969	13809	 9488	50462	42150	37706	43121	15044	15432	19570	20744	37663	41977	52350	17522	41539	25642	     	13042	     	55973	46796	48772	48250	 4470	12820	22424	12730	 1147	     	58833	
 86		25387	  303	57607	15763	52159	51431	51907	15479	15267	51084	 3935	35906	     	     	56899	17031	20733	16398	 9179	19632	23303	15041	15616	15247	     	38995	     	49814	 4878	 4658	35359	16670	     	     	26271	40093	23719	 1903	     	39355	13351	34363	41361	47655	46075	 6776	 1967	52451	58580	50124	36491	 3572	52545	36310	33772	 5257	 1714	25796	34976	28661	21288	28906	32153	19021	42600	57933	 2028	 7712	43159	50610	29921	     	55629	14142	57237	31242	  564	 6215	 7538	23463	30493	23910	45693	29965	34199	 1408	22942	42829	41715	 3057	     	 9921	51983	33492	14696	 8465	54494	     	     	 8217	
 87		36483	 4588	54511	     	     	23528	50533	33002	     	     	15640	34148	56773	47997	 9795	32134	     	44457	29632	 5416	 8433	55404	52918	18815	49418	43927	     	43433	29323	46412	14048	44296	32905	18700	32892	48336	39831	     	28491	     	46567	28817	14568	47174	21726	13667	35339	18644	29179	15606	54846	     	41063	35832	 4316	33763	     	 9126	10174	     	33825	22200	 6046	42240	38739	 9046	52129	55178	30850	54590	42718	45446	47188	 1539	10037	31011	49326	 4556	39689	32328	20643	     	13384	11462	17127	18491	21877	27339	21740	15173	 3166	     	10345	37030	48430	     	12194	28790	 2919	48292	
 88		 6705	24570	35596	32607	 8814	15576	31426	55599	 4464	46004	45856	10306	14282	16707	  917	   29	24700	16295	24480	21020	33762	49435	41250	27904	13917	     	49902	     	57878	 9396	41637	23344	     	53847	21117	58487	18427	     	26648	     	52116	     	26772	 5667	56225	19749	40177	58400	 6926	42671	15424	     	36236	19491	48470	32107	     	32807	 9154	     	15826	40056	     	33054	46794	     	47474	31594	 8927	18850	32116	38460	40554	 4640	21287	56143	37171	19695	     	32283	 6509	40826	     	     	13373	41149	 5995	13367	13882	22111	26533	37805	57531	49029	     	37011	11430	     	14479	     	
