   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 44		     	     	48584	26232	45299	51287	38976	44070	50378	 1134	     	34470	 2666	43521	35866	26341	49834	30547	31856	     	34562	     	     	 7611	30948	36116	26842	27298	16978	41192	 4923	 1131	     	49106	20911	17700	11135	10650	53076	37038	     	29579	15228	15774	18627	58599	  192	27028	     	21345	 4814	11642	19928	57015	41938	57522	47461	17406	     	18042	49549	 1898	51509	 3266	45990	15440	 8156	32420	     	43896	 9527	44990	45307	     	26176	36112	 7700	32163	21687	 4977	31748	     	34912	 9399	 1516	 2628	 6849	28025	 3470	     	     	57978	31905	57677	35926	46459	35187	 5996	     	     	
 45		 8842	57264	17492	30490	47973	44737	     	55453	12116	38716	54437	43085	36007	13659	36728	27433	 3566	57732	27052	12395	24339	17702	14323	34640	53741	18712	50991	47422	49260	57763	28969	42027	     	11169	29071	13300	19153	21522	 6877	     	37646	18484	 4048	10915	43579	32960	47212	16625	23494	11504	  571	35820	     	54490	54343	18714	 7466	43610	22828	25515	     	     	36993	10771	     	17025	     	58332	20622	16875	20436	46045	25147	49002	34954	39379	     	41013	46488	54396	     	46489	 2510	14649	15407	51517	36203	31164	     	37897	33909	11752	 6850	     	13558	35101	39949	23086	24473	46052	
 46		 6464	 1624	     	     	     	36533	50639	15093	     	33762	49670	32813	51917	     	48129	10273	 1271	42298	11519	 2737	24098	     	22238	27457	39128	28594	21103	20522	     	24478	37167	40011	13736	26639	26664	     	11536	     	44734	     	13738	22961	15159	     	53276	36730	28501	32196	34778	48026	45544	     	58701	11433	34093	12088	 1440	28443	15631	     	     	40578	16313	     	42974	28355	13382	56360	22300	     	33401	29231	45980	22062	21112	12945	21425	     	35274	     	56588	12222	12609	56420	 8989	10191	11825	40324	     	40966	12162	15766	12083	15508	 8793	     	12048	47683	 8056	10661	
 47		44758	40758	39605	33953	  976	22388	     	   73	     	     	24569	43706	33341	 2335	44816	21972	40401	18565	47728	 4751	55645	     	 2524	17359	 1079	14131	 8835	 2995	 1592	38838	     	24449	 9203	59930	48691	 1159	31481	51727	44198	     	13692	31691	48391	24495	48100	 4414	22899	     	34738	11220	52003	24216	     	54858	53717	48091	15351	39746	     	     	36095	30628	42185	33097	11435	27054	 2960	52130	16718	34484	11057	     	35413	50758	19456	21790	59683	47788	24933	     	 4038	     	34544	 9634	 8629	51609	20488	16515	 4086	     	     	49843	32620	24176	 1951	42827	40343	23867	     	 8383	
 48		32261	22526	16030	50838	     	44578	19815	50634	24180	28096	59841	     	51853	22654	45037	41184	36382	32028	58503	41441	18082	44979	55862	     	37787	44722	48499	49179	27860	 6702	44329	 7285	     	56445	14194	50024	37305	31194	28688	 3997	     	45918	     	52029	 2301	55107	24229	57509	39547	54671	31632	28502	 1339	46310	     	26974	13887	     	 5510	17381	49233	33450	30273	 3148	21831	57309	     	39431	55485	49077	  866	16521	     	55387	13135	34745	16817	37507	     	11447	27494	 6900	28997	     	48170	26774	48909	     	     	35352	45736	51337	22756	42612	23643	48009	 2113	37229	22251	31303	
 49		17653	12890	20281	 4052	     	39632	17982	25175	     	54810	23220	38827	58639	26006	     	16537	16041	24214	 2279	27087	54829	11235	45646	24519	15966	20803	28529	25809	     	35799	31398	 6938	32757	42419	53397	50088	54949	12735	45375	25409	48472	     	  341	 2015	49254	52230	33233	53572	22915	25385	35046	     	26622	  671	     	41648	54069	59099	28093	22846	27738	50954	     	48761	 6839	29864	 6808	56321	     	42411	     	43034	21144	42409	43398	     	29512	11163	28193	34212	36013	52321	47383	22753	41200	33580	44487	53795	18337	25314	37521	31470	28606	49537	57005	54920	 7001	59069	39433	16320	
 50		     	 9277	     	47490	30804	 5871	19952	39573	28571	15370	     	35119	31534	34973	43805	 4785	44851	35193	17434	 6783	37444	47974	14778	     	39640	52683	38899	24387	49183	     	     	 1716	45448	49228	37166	32708	 1067	16366	20770	     	 6972	40556	     	     	34434	43941	24582	  272	35172	20664	18311	32044	     	 8728	35403	17099	32345	48718	     	22804	 2281	10736	     	     	 6641	53219	28333	11109	47668	32711	37420	14740	 5053	 2789	 9033	     	 7184	24171	57531	28345	15489	39805	     	33751	 3002	     	44052	26058	     	21681	48952	54851	10325	57067	57787	22214	26096	     	53541	11513	
 51		  458	57272	44989	24455	18492	31253	54508	37836	     	59512	43769	39796	     	52307	     	17926	55809	55141	21052	59893	     	56886	29808	53042	16554	     	 7710	59583	     	52449	18502	54719	 6638	17922	17670	     	49649	 2440	  290	28923	18661	43539	 8371	29488	36288	17447	44935	42394	46875	12280	50264	     	14198	50964	 4091	16927	24788	44058	40917	25612	23869	11911	     	18035	49719	50542	     	27976	26364	37240	12418	59195	52125	 5499	42580	 4978	 4980	40465	37713	     	     	     	     	17111	26305	39004	59492	 6526	31848	32039	16329	12141	     	57599	     	32754	27568	13916	     	18259	
 52		 6609	 1093	     	22392	26017	44317	52343	30664	41640	19102	50094	     	51090	46843	 4678	 5853	57618	18711	49557	13960	55536	28484	     	59055	     	40840	 7532	     	16193	 9171	 8524	33889	     	42832	19431	12296	20817	15448	41583	     	51166	11620	12763	36710	32297	11961	53390	23438	40451	32423	 6718	46610	59007	57564	24680	38095	 6137	51412	19846	32483	26097	48039	48427	54009	38653	     	29813	19879	29282	30503	54779	     	28190	16197	40859	58942	21119	57125	16162	23225	11549	     	31573	33374	45449	22819	     	19005	33315	27178	     	 5613	49386	 6874	59185	42194	20603	     	 7404	     	
 53		37179	12081	48136	44108	19484	17247	41706	48476	34840	     	20243	12976	     	28519	43948	 4030	39089	40863	     	56843	     	57653	     	     	     	34521	17453	 9837	     	 7010	58135	46874	49709	44201	30236	57776	23489	58528	35012	51793	14564	 9180	 6585	43561	53327	25391	37394	     	51667	     	36419	32086	47757	17200	 2920	 6472	41471	51299	24776	     	     	58362	23975	19668	46719	31206	24528	27312	     	 7711	22770	18401	42145	  101	24885	     	36562	15464	45189	59641	58034	45134	52812	41112	29036	     	10688	25976	     	11730	56464	49428	35011	     	44150	 9491	15260	     	16025	14037	
 54		 3531	35062	17921	34144	10772	18435	19266	     	     	49441	50330	     	36169	57936	39979	     	43901	26600	51549	 2741	14191	31239	10926	 8113	15975	50905	 7959	     	29616	58573	30057	34982	 1422	 9219	24121	33640	13138	57981	     	45046	41333	 9386	36395	52235	58410	23356	11003	55108	59232	 4366	36928	 8804	17507	37835	     	59935	32171	49654	17954	57711	 4498	40541	17170	32058	23918	     	51333	 2365	16396	17389	15161	29577	36517	54244	55339	12653	53941	     	 4778	18180	42293	     	21165	38427	16603	57657	 7904	22386	32381	46939	43997	 6353	41884	25534	13025	51881	10971	     	  343	35355	
 55		59371	     	23539	 7171	19783	18347	48370	 3784	     	12762	12926	 7483	39960	46928	54087	23777	21553	 7254	 6328	     	36794	 3541	43464	50945	24440	33205	25514	     	58969	42584	10172	31268	32755	29335	59792	 4398	55912	59809	37574	11648	58182	34933	     	57195	50682	19548	     	11770	37143	37530	41805	27784	56361	12801	 2655	11917	     	36262	 5094	30631	40066	     	43463	49626	     	38266	49739	21709	45204	37533	13091	17312	19184	10622	10732	53828	     	19663	44295	22998	46252	30611	28291	44654	     	21445	41071	 2684	     	10551	41347	21504	59901	42017	46372	45917	15753	15043	16636	21198	
 56		50058	45716	 2572	     	19454	26673	     	 8698	52281	     	 7457	47125	52426	19956	13214	     	     	49152	 9314	25406	     	 9686	34876	33152	13576	 8602	35941	38695	20758	     	     	     	 1223	33389	 3697	17026	12275	39155	25698	31083	48184	 4330	 2760	25740	     	     	48531	56790	36084	46450	43592	22268	54981	56702	 8131	26145	 6672	40854	52625	55272	36683	27419	 5564	36075	     	22257	  518	58108	16797	     	40383	44345	 3520	     	50689	35914	22934	 3522	47785	27379	52433	41409	14278	28752	     	47491	28512	 8278	29060	40871	54043	23540	50425	     	50205	 8567	20143	 3224	17827	26203	
 57		40478	59501	 3126	 4162	  377	44432	 4313	 8836	15242	34932	 6414	 5972	41695	     	 3639	41868	57505	48364	37217	37668	55277	29622	19220	 8841	     	29850	     	24967	47390	26043	33431	34449	33603	35033	     	 4641	 3652	45029	19423	56497	     	10787	     	20227	 2202	41783	     	56660	18935	 8598	 7300	25016	18949	56037	25764	 8486	37221	15375	50040	     	36096	  921	14681	39230	37370	 2641	28151	58665	 9914	 5980	     	 7548	17295	25261	 4290	51700	     	59311	 4053	47175	29259	     	10072	     	19098	41521	49674	26866	     	     	27179	     	     	10587	33465	43374	23739	23633	     	14272	
 58		10619	56968	     	21817	40420	57779	28456	13463	     	 6150	21022	52357	46995	54384	34133	37213	55016	 9473	10251	25060	     	11231	18397	43816	43344	12237	     	49481	41779	     	     	22527	28097	55249	 2958	41997	44391	20764	 5847	41701	 9705	     	56299	46565	57141	31102	     	51283	53829	26281	25059	55762	54723	31940	52421	12606	24715	39654	14551	11673	55799	27794	13185	27365	22141	41314	49806	18086	21124	     	29805	20876	12103	33005	43620	26645	     	47651	54880	20494	59381	28554	50948	 1565	 1526	16207	54932	36392	32710	14193	58322	19948	36853	17580	 7738	 6348	13589	45094	59131	26964	
 59		33179	14360	49351	     	42141	 8619	41361	 7571	27713	23502	 8433	17423	11964	20212	49169	19909	25638	     	35092	42545	26608	38006	44641	 7005	55523	41505	52688	13170	     	     	36269	46613	12872	45564	 7507	27402	     	35929	 4720	 9637	40412	     	     	29077	     	40748	20720	54394	     	54083	16223	35746	32206	53772	     	22933	20650	 3357	 7661	 1707	55150	50324	51795	37784	27229	28366	 4349	 5883	     	29317	13633	14046	36921	47311	51185	24612	     	31703	44805	     	20607	37493	10728	16762	17356	40786	51836	     	22167	49990	28626	13912	21818	34011	23580	51439	18723	34674	26717	 2733	
 60		27163	 3447	20175	25247	33358	41980	  675	 9474	     	     	     	51410	12656	     	13321	 1144	24574	 2458	     	46241	59414	53012	 8993	32900	31297	22723	32449	19481	     	59533	40063	19182	17353	53838	22812	51722	21766	46014	54059	34012	47514	56872	     	46747	 2910	 2753	     	38986	50436	35882	23700	22561	45141	26358	44792	49029	14017	44687	     	 8888	20393	46116	38433	16713	30901	16180	 5036	14934	23926	42646	50074	 1015	43202	50447	21020	16805	 9596	     	     	14030	11596	  339	     	56730	12749	16243	24063	37114	13979	12509	15004	48113	 9498	34997	46649	 2580	 2872	     	45057	 4465	
 61		37767	 9126	 2351	40540	46231	13344	41389	22733	   25	     	46738	     	32081	 6737	51012	46516	10034	42922	33869	     	17995	  935	13757	41072	16084	  644	50216	51444	25359	30124	29857	14138	 1831	49105	40608	11978	     	47038	46388	39572	49543	13128	57866	50836	 6794	 3662	     	28168	45755	56579	43411	45812	34682	 5301	58284	36126	20576	48808	35712	21693	48939	18251	46572	     	     	58183	 6654	     	     	54131	19417	34886	 8415	     	     	     	25225	 5778	     	23880	59004	15067	23994	 4051	     	32212	24181	46201	14332	     	53641	25650	     	45381	54251	59943	39085	33834	44235	 7812	
 62		55252	     	17630	     	43803	58893	     	56811	39319	10757	 1428	25184	29366	     	45939	 8080	27492	29789	44547	16058	 8140	38554	18138	     	22395	51102	41393	 8019	23145	37700	     	20971	33771	 4915	37192	59298	 4727	27654	10488	56706	27551	57530	16362	41344	38561	49928	 2288	27942	     	41424	39408	35267	25477	11421	 6484	     	 2645	 9611	 7998	 5077	     	54354	14086	59569	35940	11791	46303	54795	12369	     	41836	38567	14297	50534	 9731	26919	 7570	34274	58126	45207	32354	     	46295	58610	     	33020	20253	10585	22631	14430	53395	12225	26523	59025	 1340	  825	     	46550	25710	     	
 63		36746	25790	49134	12013	     	18100	59703	     	     	 3962	     	18428	35210	     	 3973	30161	51422	43626	12239	     	41853	57497	30184	57905	26309	17142	55738	 5718	54677	38434	44582	29623	31559	38228	 4196	39468	 2676	57024	 2932	38755	44264	17938	53834	59408	46558	47012	38466	29832	43155	17052	35797	10012	37722	     	 6496	 4558	  579	 8497	30422	24457	 9165	33538	51746	18075	23047	     	     	45123	10535	34595	48723	57106	 4481	11660	47528	48650	 5997	33565	34467	 5130	30144	56633	54240	19476	45333	     	31048	19617	15565	17633	59799	56128	24755	46829	35888	20711	25519	 9089	  436	18424	
 64		25186	10011	38861	30080	42776	17412	38881	15336	41045	44597	 6812	41629	 7335	51913	 1721	 1525	32610	40486	59622	20878	43133	     	14750	     	56972	37191	34304	 5782	     	53984	57930	35884	56532	44665	23753	25041	47214	     	47944	  143	20752	58699	43881	16455	 1091	24239	  728	 1480	 1731	35147	13410	55697	32153	23189	39158	45520	     	53760	 9696	26171	24744	31205	20691	     	  229	21029	38738	54108	13693	29025	56703	46155	41822	     	 3275	24693	     	     	42846	51221	     	21982	12916	44819	38596	43156	56100	24940	14621	21773	54905	39416	27739	21668	     	20819	50615	 9908	 7971	35221	
 65		  162	28660	 4210	12087	27671	     	39696	12816	10006	12698	37626	59976	56124	28300	58640	22685	     	58213	13444	47658	     	13628	51884	 5467	     	     	20040	24205	54488	48561	12067	26226	19367	47655	 5103	59909	52713	56998	18354	55757	52763	38183	28918	28131	54915	 9500	25127	51538	26410	     	40637	14522	34532	13992	27894	 3428	20403	59260	38729	50394	47622	29251	29569	18786	25402	19687	 5657	17914	32478	42135	56765	 1828	51468	     	13810	13668	 4047	 7247	20386	55591	     	18757	46264	17718	     	20242	     	29140	45118	29986	43830	38352	54942	39325	49330	57619	14946	48056	27326	     	
 66		41576	     	32908	12633	43040	29087	46791	39156	49627	54074	 5067	33737	17983	  113	58459	     	36082	 1897	18302	     	14845	37751	14975	     	 7840	10541	     	21023	48593	 3981	     	29187	59747	     	38198	36327	47601	38011	 1826	  573	22083	     	45080	     	     	 9777	40867	28619	35140	 9895	24864	33149	25465	40387	 1950	 6671	29546	     	14644	 7042	17254	23152	     	39495	34503	42441	     	     	43096	24581	 4151	32053	 4968	     	40984	42579	     	29279	41277	45063	     	21555	45234	51366	38808	     	20280	42443	18486	26935	51560	19986	34558	16878	31826	48067	52253	 1640	42608	28296	
 67		11721	25179	23826	41037	14666	57075	     	     	16226	 5672	54475	11952	59616	22366	53329	23269	32432	43945	 7040	50147	38044	13237	47375	 8608	46937	55873	31240	     	25720	49093	17708	     	     	25643	 2120	52004	 7651	10408	 7968	38057	10184	28073	 2979	33708	 7430	17018	  561	28690	18853	39779	48732	     	52328	15786	     	35090	25866	     	13353	 1769	28471	31639	 1986	51014	     	23788	     	56194	 8227	21704	54987	54211	     	23442	     	     	18523	21971	 2596	22999	45102	12264	18950	52833	 6782	46581	51409	22078	 4135	51566	34219	38834	21728	     	52431	55775	49895	22012	31869	56055	
 68		18988	     	     	12184	30756	45828	51617	     	28847	41300	12025	56974	26382	15740	36496	     	     	40866	48179	     	  257	 7682	 6586	47587	39811	22587	32249	     	50104	11631	     	18962	     	30955	35489	30570	     	36894	57000	58079	23951	 2538	     	50154	     	47871	11374	56076	35307	    0	     	53540	27565	57553	45587	 7164	22389	12011	51931	14263	34334	53107	16477	11601	54278	47056	     	57248	 7981	59883	 3260	12840	10245	 9678	30558	50161	 7536	31179	19719	52900	     	47268	25140	31529	18909	10904	35817	 5184	52294	  824	27107	58708	 4527	32682	31208	41357	28870	22498	 6911	55530	
 69		20827	19261	55014	46967	     	33169	     	     	54853	54787	20785	52333	54459	16368	     	55746	 6665	36588	42927	     	21163	41679	23942	50114	39005	 4737	18963	27753	34115	22299	21386	18840	29892	 5100	18192	51567	     	 8299	 2894	32602	50400	59635	14026	52381	32814	51381	     	49475	56490	43267	43938	53135	32501	51855	28480	 1356	     	18088	     	     	43136	     	     	  630	     	21669	15854	 7073	51882	42457	50408	42273	53208	44045	40614	45862	12266	38548	 1849	38056	44469	13980	22564	 3203	54762	19304	48845	     	     	 9903	     	 2073	50562	14243	     	 4063	45604	45705	     	43853	
 70		17377	26377	18940	     	45409	42280	23116	45064	58513	     	16028	 8839	23696	23554	42456	  510	52288	 5169	23096	26052	53060	 2492	27470	36531	     	28664	33964	40304	20970	15219	40690	51510	36040	     	35050	29288	34398	38727	17968	38606	13957	46253	51404	39910	54847	     	38549	 9726	56826	     	36673	     	     	44776	49267	21916	45065	 4054	12785	     	 5575	45009	26261	16204	     	14918	18807	37258	41897	11250	 3131	28775	52831	 8297	     	50208	56092	33268	 1854	28503	     	     	37324	     	38454	34793	     	12754	19344	56753	     	43999	57992	34154	49082	54248	23009	 2848	32116	17037	
 71		     	29588	     	15836	     	22380	38104	44342	54143	 4406	28199	34906	31958	 2945	30158	54206	45367	43699	     	31586	49501	18016	25456	30237	19248	39937	 3681	50664	39865	13360	 4253	36440	     	38749	 1011	47074	     	     	29385	 2247	33916	25633	59553	35934	 5421	22679	40282	36328	36183	45313	27791	43122	16236	41892	30047	45536	39401	31433	25291	     	45326	39639	     	 6777	     	35697	51769	54351	47091	41731	20168	54091	39612	32481	21036	54783	52515	     	28161	28045	     	29652	56719	11689	 7601	33510	17068	     	 6965	10289	15094	55336	14567	51625	 3402	29511	28102	21939	     	43220	
 72		11472	34171	     	49339	13512	11521	44995	52649	58476	44251	 1192	     	  492	20142	 8160	  340	29642	57150	 1860	33927	22730	51324	33163	     	15292	 1628	23641	 4402	32312	15425	15019	18791	56270	 9771	44817	45605	15558	34030	16580	56317	 9549	 9103	 4319	19942	     	12065	     	  468	38053	55676	24737	54039	50521	     	29543	 5083	31855	     	     	14513	     	52971	12042	24866	55730	     	     	     	12213	38618	     	14347	43016	18203	 4118	30697	15555	12114	     	48148	     	     	51147	28884	     	11515	     	28394	49222	58885	33331	14595	56159	28186	43687	55167	35659	54893	  576	33578	
 73		     	41220	40555	     	53879	  411	24835	51959	     	20459	     	37267	 7310	16562	  777	52233	36432	28528	50762	     	47016	38108	47740	34863	28309	29908	     	56438	40714	  916	     	     	20660	20383	11464	39428	 7888	 4748	49700	39137	47878	33753	41383	31378	16772	16399	26584	     	41343	25861	17393	48134	31890	51030	43004	14569	53780	     	57985	31237	29047	 6716	 6025	45182	41810	37806	53345	42863	48052	     	49127	11247	 7014	     	43213	35862	47259	40878	23059	30753	46067	40652	38538	     	 8505	     	 4765	15315	11916	11253	31436	34824	15725	 8333	23343	18652	     	33049	     	     	
 74		22820	27395	53665	     	29658	52272	50048	43800	57703	28437	44371	51866	 9595	 8900	     	 6376	23338	27088	32131	34531	20678	19085	28804	11097	31965	13925	     	     	 4777	58485	47243	35900	52308	45900	13251	30178	     	42466	27529	37094	     	     	29375	42376	32881	46533	15035	     	27518	10634	43704	27458	14485	46332	36157	42045	53848	10262	21955	 4652	44924	42939	23171	12937	42556	54649	 7839	     	40857	58671	 6437	42520	 1050	25830	40191	13627	28538	51556	     	42566	51677	55444	 7059	34616	47067	15063	58785	20836	 7237	26285	     	20702	38159	16844	47468	11127	13132	30504	20083	     	
 75		12422	15340	28567	37246	14912	35868	16378	51140	34955	59682	36164	29081	19502	53928	     	     	41522	12830	48319	42619	30575	53087	19392	     	 8765	33554	17396	10079	45679	43847	32231	 6370	 9530	11359	42603	 9176	19538	 7598	 5840	48788	12245	18406	21593	47113	35871	49940	30344	27053	16786	14356	     	34839	50544	49892	 9740	57501	 1893	21856	39613	     	54309	21712	21518	30914	57147	24879	12399	11767	26978	     	 2693	21826	57351	14543	18018	17041	     	52145	 6981	55440	28316	     	54172	     	25882	20640	49305	55215	59637	     	     	41967	59183	45122	23808	40074	51914	 1551	17645	 4851	
 76		56358	36680	54967	22153	33509	59712	43333	13327	59758	37389	40019	     	 9427	 4827	  931	15784	 3526	     	58511	 2334	47676	 2698	     	     	42978	10550	 8950	25677	14965	11183	 3011	31507	59488	     	 8220	55159	41427	30534	     	41401	41958	46262	48735	     	18056	41762	44179	32239	12906	   36	51762	37675	23105	34355	15022	     	 7374	     	     	34375	     	15109	39530	25280	52203	     	  774	56280	41141	28038	49850	 9196	32352	19999	 7584	 4018	20136	56846	54957	55880	26195	39008	21128	11476	     	     	43396	30359	30979	     	11741	50211	31028	55771	10730	13262	50627	55588	13498	16688	
 77		44820	     	58355	35960	12751	 5293	42258	 3809	24185	52602	10277	37995	42388	     	14784	26429	     	     	     	25897	32890	22459	31921	57854	45316	17869	33107	47469	23312	39046	     	49027	36825	23480	51230	36401	29090	25820	     	22460	36085	31029	38874	     	57743	 5793	21314	17123	27995	40919	33531	49762	     	 1766	33886	 9028	35376	38789	47103	53057	41902	11802	22705	39956	39836	34808	42422	37044	     	57066	27397	49809	51811	25087	     	 1778	50974	46266	     	46609	 2051	18085	     	42831	31665	50697	52582	38979	33597	18507	27380	23216	40193	10352	 3093	 2287	 3280	 4016	43685	28545	
 78		     	40992	43387	42994	 3715	56933	45273	53084	55555	40841	56676	37313	24860	42664	39286	 7280	10992	22513	     	53679	49861	13107	16057	21082	58396	24881	14269	26319	41831	 1511	     	50337	27989	     	21835	 5219	18906	39873	28266	33460	58991	50182	59517	  181	30306	 3472	     	11261	38063	37197	     	 3649	51197	     	 1746	34348	45778	21155	43846	56668	36512	46418	46307	49479	37123	40023	21800	     	48273	49976	42762	     	57744	 4745	     	57133	22689	59819	14401	30200	     	19791	29314	27709	43466	54791	14247	20114	58620	17631	19898	39869	15643	     	24927	18724	40108	 9673	     	44798	
 79		29627	40801	32992	37883	38798	 8794	58861	32095	     	 9529	46548	50981	25296	54742	56240	42022	20089	10843	56679	  222	42486	12021	56470	34602	33068	     	     	     	35853	     	 1347	42337	17852	52093	48874	     	     	 9586	     	27050	 7416	12106	38619	54324	32971	23848	26914	 2504	39202	40618	35848	57159	 2664	16813	41152	15537	 8460	53105	13631	11677	43709	     	26482	36501	32591	38955	     	46802	20218	54666	20923	45616	37799	     	42365	48754	55586	39942	35656	41034	30749	48984	     	48206	     	59309	59253	50190	40076	43942	28699	51558	     	     	44366	24906	 9636	16210	 2902	56308	
 80		12700	13031	57436	56507	 8144	 8722	     	21652	45269	15941	59678	     	42533	18976	25068	26215	46557	35685	 4021	34701	58700	44156	57225	11370	41564	42044	44086	10662	59267	     	     	41473	  485	15472	18646	50885	31184	59604	47310	     	59340	20051	45829	20160	10536	 2683	 5153	39011	33604	  600	21095	15803	26498	26034	     	36611	  598	 6780	51810	32162	55949	22774	     	42435	 4110	29322	     	18705	     	30890	     	     	24359	49021	19204	43700	43897	33289	58190	53508	27170	50002	 7012	 7591	13196	54962	36175	13328	54268	27444	38686	     	13011	 7722	33497	16501	23435	     	38895	18457	
 81		42018	 4718	40174	50802	     	33508	     	33344	     	39176	14599	25637	15217	 2581	54487	41278	20250	58099	34146	52935	     	15548	19028	17159	25899	45743	17418	31553	12841	     	44619	     	     	 9019	28959	56745	13745	25806	 2478	     	24017	34132	36972	 7117	58292	 1181	58749	43864	40723	     	 6263	23873	 9794	23421	21573	 5896	47665	     	44129	15145	49362	     	53071	     	54186	35364	20559	51652	17678	38675	51696	31537	     	10348	23628	14910	53711	26378	     	     	     	 4500	     	31044	     	58747	 8882	28001	40763	     	12815	35189	     	     	25393	10063	32944	34068	25553	24390	
 82		     	     	17511	 3149	51894	 8250	52293	36856	19614	20005	59387	     	42810	50353	24106	28898	59907	50609	     	 8593	 8723	55958	 8817	17231	46540	29562	     	     	18495	50665	51275	50773	31391	36743	     	44182	12832	44257	     	47285	     	39650	36134	 5112	40600	52148	38089	 7894	     	38264	21575	50816	47031	22748	51103	29163	 4789	26405	     	29137	     	     	51145	13854	40237	17227	47006	48503	53224	     	     	 7641	29298	54148	 5673	38309	11459	22634	45203	43601	 2953	     	55885	54024	 5207	32106	18010	50456	59287	55659	50206	 7980	 4486	28231	     	56027	52938	54861	 5790	14340	
 83		22310	  353	35069	56306	24509	 5056	20047	     	     	40489	     	48510	     	22843	39300	36076	20106	32402	     	44551	40101	53550	17959	23319	52921	39007	10260	14742	29196	21428	     	59482	     	19509	35427	 6433	33418	16763	 8004	51203	58059	     	15733	22207	16277	21993	40242	 7111	50185	     	20999	14348	33643	 2673	36185	37805	45027	32648	26102	 7877	57484	42829	51530	35814	36820	11388	     	40467	42353	15433	12443	23352	18605	     	 9627	44107	51312	19390	     	     	56821	25358	 2795	52378	55998	     	25719	23952	11880	 1796	44535	16807	59089	23142	     	20367	45682	 8787	10295	     	
 84		43246	52603	54327	58323	39856	59528	46514	36260	16496	44136	54520	 7618	31715	32349	28213	34976	42277	33489	52076	42378	36186	51231	47415	36519	25869	 3205	25023	  734	     	 9929	20049	47861	 1791	57916	29873	     	 2105	     	11280	55133	38809	18264	10560	53052	55571	52612	     	 6959	48614	18123	     	     	55162	48317	45384	31675	46250	20496	 9265	44637	57412	 2442	59821	24348	     	     	32654	25120	 8779	17138	48327	31190	     	     	51171	42371	44059	22916	     	17259	     	23745	44363	23543	30235	42552	26037	49681	 2807	49272	     	 3083	14871	42681	58710	46242	51458	     	     	34614	
 85		48790	 5656	49872	43857	11203	42025	10181	38553	54856	44858	13678	 8901	     	27445	31877	29680	23681	24837	20864	55331	50716	43551	39980	 1392	 6284	15593	22666	20185	33825	39835	27099	18145	21665	15492	35336	15594	     	56144	24772	59198	41451	     	 8163	 6986	27682	     	  489	25986	     	36633	     	34045	27838	40116	     	24514	23066	     	16531	10008	57533	43199	29123	11350	14428	18681	     	47924	52499	58359	31609	46449	34316	     	29461	57609	30926	  605	46925	51015	45696	55578	27200	45301	     	47423	34310	57105	15011	18747	21419	44506	47794	 2801	32436	 6453	56509	 1478	48813	 5519	
 86		43954	50541	  902	56606	26291	29232	42996	  209	16851	10574	55497	58215	39687	44937	19493	39050	11874	20156	36903	     	20592	     	23904	47334	24658	     	45570	39455	21329	18855	     	31181	38380	31082	15842	 2610	     	51249	45505	11754	53835	     	40046	12140	 2696	51448	 7879	     	30740	     	50570	36133	33760	29810	53320	54480	35756	28821	     	23201	     	20588	39516	 6282	35337	 2588	13604	  693	26074	 8271	54146	37068	23559	56244	 8188	 2609	39399	28510	37813	54546	     	 1706	 3066	21451	 9754	44039	 6635	 7706	12407	20544	20381	38978	     	25927	19698	39462	23731	15173	 2668	20228	
 87		25360	55839	19779	46723	33165	51424	49064	53894	28807	12589	43251	 6408	33083	23936	42542	21114	 1078	     	     	31820	 2184	22541	     	42187	38892	15082	37788	56623	23960	     	 5257	11236	47295	50618	17732	 1932	52045	47821	21151	36602	10569	33195	10955	36044	30675	     	45645	32343	31262	   87	18271	 3725	59871	21751	 9992	12648	37066	49604	30696	36857	10685	32108	 8164	     	     	43524	 2048	27668	     	27222	54729	34273	52212	21233	22885	     	40190	26879	37540	24698	41726	58111	41274	23468	57302	     	20252	11765	36575	     	49945	40577	57745	 1574	39891	     	23085	39866	47849	58987	
 88		     	13150	     	12925	 7163	     	 2897	     	10484	16234	20341	     	47758	46956	58924	10673	27755	50215	20608	42451	34642	33106	11425	29159	12479	27769	14403	22668	13145	     	53623	     	19778	14382	52737	 6276	24988	32875	18147	     	19218	15538	59586	11921	26958	30531	40234	50433	29172	41644	 1747	23537	16214	     	36129	     	57640	41219	47255	51726	55375	13706	     	26671	40827	 8446	25017	52850	     	29957	36583	52918	15690	59401	     	33038	10460	41587	34911	 4870	11980	16114	 2119	54176	41756	55776	43077	14696	58107	28250	26872	 7714	     	56778	     	23149	30108	 1756	41463	30357	
