   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 44		54297	     	52881	     	 7288	18958	23633	30961	30099	14142	     	39902	 8168	     	20797	 5175	33223	32980	16623	25736	50129	54717	 8844	     	25466	     	31076	49318	25665	44024	36278	41473	41979	26209	47084	     	41012	50352	17706	 3719	36594	17446	34844	44422	11577	     	12765	14666	35010	58325	 2104	     	 3387	33383	12986	25008	18953	 7147	54799	     	15246	41023	  629	     	55715	     	13748	54896	57849	33847	14576	47657	54295	47820	     	     	 9440	 6906	 1193	19050	23189	42266	     	     	 4888	44545	     	     	 5336	38977	24284	21953	32454	17938	51498	 6657	58967	44055	     	53286	
 45		44278	25692	     	21802	     	44982	25982	46254	27251	54918	14983	40361	50933	33114	     	54732	36753	     	36697	 9373	 8921	     	52522	 6842	  542	  570	 3393	     	48423	42665	 7968	30633	46450	 3486	     	17628	58512	35481	     	36581	53373	43246	 9687	52534	 1086	27630	55778	16510	37251	 2368	30214	45662	14398	48088	     	23764	55478	 3888	 8124	47059	     	42846	55040	 7761	     	41596	54699	     	17893	17838	46625	42395	47475	13773	44831	     	     	56039	30820	29688	 4726	21512	     	38269	53038	55891	56496	19326	  337	14979	     	11819	26208	13588	30414	     	10139	35040	32650	48044	
 46		56645	 6425	43284	 6150	     	56176	     	24908	23380	31652	52350	19073	43421	12745	     	42827	16455	37721	26996	48483	52156	 1137	36974	14035	     	41274	43839	 4040	11681	53911	 2902	43959	10172	16034	31949	10664	     	21036	25487	 1923	16367	30459	24857	42669	     	31984	18443	29405	12782	12203	36825	29517	57227	51896	 4231	 9546	     	10860	     	     	21427	34692	20290	 1917	18287	14434	 6682	36241	54547	  492	51073	     	17139	29312	19475	20686	39249	11991	     	58322	52826	41578	56331	10528	15816	     	57487	44230	22642	13340	13801	46126	58404	 9934	18353	 5141	28968	 2569	 6126	 9323	
 47		34462	17181	28431	     	25577	10631	 3140	 8846	     	43520	10577	51783	26724	44574	     	24672	32430	49088	20442	 6370	14899	     	36469	18592	45449	15362	24447	39817	39967	14245	     	47157	55112	     	57440	37048	     	 3685	51985	36184	30096	25471	16710	 7143	23438	38566	 2884	20983	26568	45755	58638	41925	41212	     	     	13960	     	59294	56319	     	 7414	     	32201	15744	15209	     	     	50905	21587	30395	54637	50481	13523	44469	59546	33519	52135	51309	48822	30505	17049	18323	42068	38323	44132	     	41610	10304	56239	27185	16162	21297	32985	51488	42410	39939	38240	28043	23638	13048	
 48		46727	30700	20301	32101	24001	52724	 2110	51621	25424	37675	25392	28628	28258	12070	     	     	38397	33038	     	51063	     	38503	42489	12772	     	 7412	39749	26498	 2781	17152	     	52414	 5549	41710	 6283	10000	24569	37106	34886	57532	38231	44317	 6920	50693	55566	59476	37192	59193	53706	     	     	49744	55071	 4956	     	48541	58862	22511	49289	34299	24090	29097	     	45253	     	 9255	  665	53831	19835	 1824	     	 3603	53386	17099	21164	     	34519	31224	43265	     	38183	14412	49578	45629	58038	14913	13506	13743	30534	     	24714	14583	47136	17715	55590	45897	37660	43370	     	58360	
 49		36358	     	53399	31610	35044	 6851	     	46509	13414	52172	40266	52912	     	50387	44470	     	22328	12018	 8083	15051	 3446	20549	 2156	39645	 9409	27518	     	21241	56972	41891	47181	     	44296	     	23685	 6633	58878	53024	     	  417	39978	     	     	52752	29786	45538	43724	36750	46607	45175	45268	18805	57196	17020	 2715	31415	47036	54421	     	  136	40720	47331	 4639	     	14513	     	49655	56708	33708	     	16982	39973	 9084	     	45063	35194	36578	 5611	45829	     	20479	 7187	12535	44714	26204	33154	 9650	25105	 4980	36269	37539	 8570	     	     	33813	16407	29018	14611	52868	  191	
 50		32095	 3088	     	42761	57991	23719	     	     	 3767	     	28926	28085	     	48069	14074	10756	14552	31134	59603	39970	     	 3579	     	39016	 4821	53570	   14	54403	16143	21932	46445	20705	36254	     	     	16939	26419	42868	50756	56203	36071	31884	54267	13653	 4725	 8918	52166	14015	 1630	44084	28335	52191	     	12985	39765	37171	     	 9781	54677	53124	21544	33202	 6914	     	36243	59149	20776	41011	     	     	     	10556	52737	     	13574	     	36086	 8313	49452	     	     	 9925	55855	30594	35467	  273	11754	59252	     	16857	22267	49978	48982	25723	30933	     	24151	28946	 1817	52989	
 51		31352	36316	33454	27909	     	19203	31112	     	18792	26601	59974	37589	 4559	11684	45443	45033	19828	43550	 2755	32626	41728	     	35896	47727	40843	12086	 7188	     	29674	10292	59839	20627	38046	 1972	21563	55449	18379	52599	54083	46419	30217	16161	41333	18731	33037	55169	     	 7343	30230	27616	24353	45721	     	26187	33728	     	52296	24771	55632	48308	49953	53262	30952	 8606	12524	28291	10607	41515	 1111	10409	47412	36635	     	48755	39742	24231	10937	 5434	26325	36104	 2090	26901	11695	26002	32135	  942	 6352	13807	18488	24402	13621	 2442	28581	13890	30974	44247	29587	27562	47382	 1542	
 52		     	53569	42663	55199	41971	 6521	47399	51858	34065	10368	     	31110	 3237	48656	57927	33283	11386	17607	23503	57120	 2908	     	     	52355	23996	32182	17448	58103	18571	10262	     	 2680	41900	  814	 3193	35315	54830	39127	34920	26394	 6373	56250	24593	     	48676	 3196	10052	19286	 5432	23723	14195	     	45028	11210	37210	45144	18873	32558	38066	  900	 2827	13832	43376	15502	     	 9148	     	51637	27067	17542	19641	21208	41667	     	 9326	 6226	47824	     	15220	 4010	45751	22826	38199	  595	     	50967	 9112	21608	13430	56802	     	     	     	59640	54370	42313	25523	24916	45044	     	
 53		40016	     	25193	50493	59582	59266	52632	     	 4376	49226	17674	52124	28910	22893	     	 9751	34419	     	     	 7474	     	19644	14787	51583	     	57726	59504	36482	46093	     	53219	     	     	37775	20323	26677	     	     	34723	46504	40299	49962	 5080	30267	38506	56494	46827	27332	  167	30164	56776	38420	28440	52720	52789	54605	12552	     	15888	     	53506	40922	50393	 8685	26919	45686	45920	     	47379	  176	25463	57837	20265	57156	47942	11809	44307	41235	28654	 9586	21808	 7688	     	     	32013	31027	30384	     	24825	50072	48657	26701	37112	34075	 6670	16841	10991	32741	31857	     	
 54		 6164	26167	19731	 9616	57892	 1011	46027	29516	23632	18040	 8230	21871	19341	14275	51870	44156	54147	37863	31223	50987	 6501	     	10581	36195	47425	19145	41353	38464	42702	27592	32692	44003	 6181	59517	44892	 5653	12016	57975	59705	26480	54100	39774	20199	19570	15061	12823	     	15077	 8375	 7843	42438	 4551	57748	48687	33712	37681	58176	28607	     	 4869	39157	52111	     	55426	     	30779	38089	 5264	32422	22620	40213	30798	     	 3665	23878	44769	55064	53126	30367	     	58192	 9383	45717	44426	54032	49788	 8489	10733	25582	52370	41816	34728	55510	 9872	22140	25611	     	 2317	     	56712	
 55		17261	49063	     	     	 6824	11591	     	24240	48661	11499	     	18866	37487	     	14993	11674	25320	34252	55499	13212	 3157	53980	41601	31890	     	24338	12188	12107	30043	 4329	44279	43009	40466	     	 9902	27406	15832	     	     	     	52120	42006	41532	     	     	 3206	53243	27148	     	     	18511	35382	21706	30836	11806	44411	     	 5098	 4307	26794	     	46745	 7887	32118	55661	 1385	     	15893	     	 1667	     	29831	37218	43118	11419	15629	32325	14069	54481	     	54728	     	48534	44549	52377	47804	 1528	     	10465	     	39530	31950	     	     	     	23175	22423	     	41313	 8373	
 56		19919	     	33072	 1838	40235	33851	  514	     	31690	22250	50680	 6364	37197	51102	26825	52786	53736	  466	46574	 8869	44381	 8725	53274	36337	     	53589	     	 6175	12723	28695	16897	14267	     	14005	 1938	53801	59916	     	10907	49172	 1899	19593	53766	 3470	18860	59351	53800	31617	     	     	29887	29901	42732	58426	37248	37541	33731	55857	12330	53142	49748	26696	24088	57823	 3634	13269	57880	 8669	30260	32374	 2174	26964	19003	19786	18816	57358	39396	40995	43047	22025	     	     	58422	 7340	46049	 3567	37093	     	37051	59032	26027	20436	12716	11396	34655	19348	46871	     	19376	     	
 57		10830	26127	     	25657	53398	45433	45893	47663	19998	56983	55019	17912	25695	46356	55016	24195	48419	52646	 5386	17541	28742	   98	     	45018	59763	35786	41112	     	55775	45558	47888	52560	57412	22445	29360	10066	56478	     	22799	14343	37436	59268	 9525	     	 5760	14034	23231	 9209	54941	40753	30161	16687	18655	51447	44233	58298	49203	56417	     	41859	 6302	     	40163	19133	46705	 9826	37826	10527	 4964	 9529	25268	18014	     	59458	     	31682	54456	22589	47767	 1096	24403	 6232	25147	     	43777	     	58113	     	52173	52091	23875	24511	14261	  998	 4269	33431	45766	 2173	14876	 7385	
 58		12951	12821	 9740	48784	50407	26034	28917	35430	56182	43904	11683	43177	26789	33791	22572	22400	44740	24776	     	53877	     	17124	20003	50562	51644	 9157	55862	48995	36077	44433	50090	11100	11785	19878	33135	 5370	31102	13382	38741	38219	27677	30608	55061	37381	21299	54645	31075	     	 9919	25846	     	28978	 8468	28923	     	 7846	29490	36314	45503	 1309	25255	32360	48407	 3836	52277	22735	39418	15446	     	     	37963	16438	48990	46279	18902	22125	20672	30697	 3240	     	 5551	     	     	     	 6059	51332	32734	15710	 7470	 8549	17723	47792	47535	26982	18154	30869	 6912	46309	52990	59271	
 59		 2022	  549	     	33411	45691	45496	57903	17840	     	14186	34809	59191	     	38812	     	 5039	39276	     	23901	13257	23376	  341	44837	46165	18620	     	44803	18689	49109	49421	23906	59016	50364	     	51924	34143	48662	38421	13524	 2980	54931	38388	10474	 7035	58674	     	53620	 2730	11299	14832	 2112	35024	     	 6718	     	43725	57411	11861	32673	     	53195	18466	30431	54886	40083	 9350	18806	49637	 8913	 5900	42859	37496	27192	23441	23928	27906	26009	12080	39048	11483	36891	36262	31113	     	40261	 5339	43639	14092	53011	  282	15723	44919	57525	43885	44487	 5709	20808	39946	57675	34298	
 60		 7960	23187	36625	37625	30507	37117	45183	 2400	59920	37680	     	 1054	34224	 8802	11646	 8728	54869	     	18429	13359	36536	   61	23419	 8573	     	   79	55313	32109	 9747	28735	18965	19673	     	     	44777	35565	 8248	59445	45698	 1300	35908	16194	 7257	     	13388	44546	21049	56178	18406	50017	     	32561	32581	     	41080	13164	50391	     	  302	     	50225	55326	53149	27168	26279	51079	36822	     	22525	52464	51908	 4827	48224	     	27031	47754	 9718	30385	40657	59213	 4598	 1313	15990	 9311	 9267	18003	49256	58773	 3744	 9127	45633	50657	     	54289	42192	12681	22397	43343	     	29944	
 61		59591	 8801	37948	45827	54663	24500	24602	52677	35272	 9921	  974	43533	18196	57042	45783	49836	     	21089	56095	31403	52266	23372	22531	30248	     	59018	17288	18209	32534	35286	14673	19561	33326	46199	23937	31410	31938	56430	 6697	     	43886	     	 9777	     	     	57360	32761	20498	     	40333	31856	25974	42560	19425	  437	59169	27647	33096	41711	 1687	34908	31899	30769	52783	16151	 6504	20867	18423	48361	54165	43978	53071	15461	24238	 4290	     	 5631	42758	     	16735	37853	35788	24140	     	 5713	25066	49143	16915	 9015	     	56882	     	57708	11631	 3855	24587	12890	13236	37594	15621	
 62		38293	23425	49954	 3005	 6938	51673	 1482	14796	22112	28017	46746	57343	16637	     	44449	     	  123	28971	39254	31878	11298	14486	54007	25673	 3636	15831	20457	     	51806	52588	36322	26642	26147	15959	51709	24115	 7471	18251	52706	12277	33213	 5274	10454	48552	46287	  597	 7377	 2969	55008	 2194	59530	49095	     	20860	15016	40372	39579	25735	22415	43686	48651	53209	41586	46815	50632	28922	     	54528	17477	23426	 5785	37292	 4108	49139	33557	     	13335	     	30878	18111	 7133	 3700	 1176	51683	42798	 8928	     	11583	 2435	40187	56343	59937	 8198	55863	37813	 1658	20098	12234	38552	43514	
 63		11821	25619	 5424	11143	     	15662	55346	56354	59296	 7115	41137	 4483	58678	13176	 3725	57218	     	34649	10241	     	34187	 1386	49926	 9145	 3163	49383	15132	     	50086	 7078	49990	     	33691	17808	     	     	 4672	57223	35119	44020	13044	39873	     	34481	54765	40151	47227	     	18787	11481	25455	48342	35466	26219	34874	18583	 6613	17014	14703	     	40386	     	 4185	 2412	44333	14904	25172	 2468	     	59935	22747	     	49210	52467	41339	11197	53558	19845	14270	47428	20227	44223	16766	16183	48297	     	     	33001	59208	29995	  269	12995	     	     	     	 4612	 4856	11082	  117	20320	
 64		32394	31924	25750	     	58694	59768	55592	27571	 8639	25743	28690	23848	28853	13735	33555	 6674	19092	 9172	50582	26201	26295	 8205	49629	34820	44665	20899	53308	39565	48392	53913	27523	49809	51295	50557	     	48919	54693	20869	55153	 6812	     	40028	10575	20093	35639	     	     	56402	16900	10414	38163	22509	33436	21171	31244	17137	30492	51538	27361	 8600	43852	14159	34518	 6328	 7604	 5355	45609	20747	51533	23075	55287	37764	46664	     	 3345	20315	26029	44102	22952	15329	     	14162	39393	23200	58452	13138	29839	46378	10357	34561	11833	     	     	54119	14615	24822	20826	18597	 6653	 8047	
 65		  861	35087	58106	17987	19628	13434	59121	15716	42764	14545	35243	14177	55081	40927	23821	23087	10952	58332	15609	41161	 2098	46218	53636	52308	29526	45718	 7318	30667	43851	     	32990	34840	37000	35930	33220	33709	52024	16534	19838	30818	30614	34452	20422	15558	37516	21397	 6018	43821	33093	48103	45715	49250	     	44318	46188	10259	56001	10851	34881	46183	40772	15735	15821	14772	 2254	14226	 9684	46887	57300	 5421	     	34888	 2274	 4344	50891	18227	 7326	15897	28747	10905	16922	     	50863	50651	     	30958	 3746	30879	30653	26035	59461	52138	34849	     	38541	  180	 9173	35670	     	30894	
 66		     	34138	     	30278	21998	30097	13272	18925	     	23649	13057	15641	11077	25299	37196	18961	 8678	19522	45570	35429	44554	42781	25993	     	27347	 5132	27448	24475	20704	     	58304	56481	     	15760	     	36365	33934	38847	56495	     	27787	     	31894	     	37428	57954	59379	42149	39211	58696	16449	44254	34750	 4276	     	 6959	     	46791	13874	38239	     	17772	     	52620	  265	 6568	15692	15800	12713	21535	57417	 4539	 9867	34510	 3411	     	 7997	30147	38329	53417	24262	     	 2017	20902	  850	 9045	     	51756	13558	54534	 4994	     	 5078	24413	     	47253	44910	22567	32303	25403	
 67		 6129	 6397	23910	 9026	29199	55152	49564	36210	39525	24684	29166	     	35156	27164	37442	27760	17076	 8636	24283	     	     	30013	19212	17187	56145	 2676	 9535	 2439	     	18874	57531	23528	     	 9651	48096	11911	 2792	50682	22937	39432	58274	36409	11061	20930	37129	     	39916	10827	53858	15325	     	32505	37161	45390	12883	15762	18483	     	52242	34595	36468	     	18264	21485	  870	42919	14549	 4272	14000	     	48925	51765	45524	42625	     	49909	 6537	55649	13922	24660	47100	50464	49963	38659	42743	36036	46700	35390	35179	41481	15742	44772	50843	 5693	18565	41975	39030	   52	32217	47811	
 68		32226	27306	     	34832	51132	40071	15130	 9319	26520	     	53704	14957	 7678	32566	53328	32437	 5164	 4459	14663	44228	57220	48698	44371	41856	 1843	56790	17514	     	45874	44068	     	25003	17391	42721	10980	22178	20589	     	15855	12083	26970	28950	15021	 1213	36756	33540	11912	17677	23826	 3757	23300	15872	34925	21214	31920	     	49130	     	42427	15147	50945	     	24027	22586	 5472	     	12927	49981	33385	37305	23681	30993	28930	     	12759	39957	32834	  554	38895	34396	23604	44244	     	23999	52986	 2363	14731	39080	23307	35675	42010	51743	11509	54988	37322	     	     	49899	     	10046	
 69		 2124	24282	10168	     	31100	27697	24704	55269	49528	     	50489	24772	30521	  727	 2997	20434	     	16431	55688	 8204	36848	45047	     	21126	36065	55030	55305	     	 3679	     	 5675	22798	     	59394	10173	     	 1719	     	     	 3758	22910	40304	40517	     	39935	44771	52884	26725	57535	54159	 7358	     	10685	58400	19434	     	27238	20134	17074	15424	46633	42170	49039	41520	56980	28993	12829	41800	31559	10584	27620	48179	   19	16622	29671	51422	29877	     	31147	31440	17310	15804	43791	57604	30145	54986	25428	15202	24157	26764	27601	49597	     	38100	50568	47484	38401	     	20375	13028	
 70		     	 2589	57905	 4467	44765	     	21877	11997	  956	48383	57062	57719	57714	59192	10841	57947	14030	17150	 1561	 4871	 6279	20425	34634	52929	 5720	  354	 2529	38407	52121	     	41433	 4682	 2225	27554	31563	 4387	29523	     	 3935	36422	15892	30784	44991	51017	 7853	31739	48429	11886	     	     	32358	     	52247	     	11228	40011	     	     	     	 8552	53313	 9330	     	40785	     	36102	26986	24692	13205	20753	33097	 3037	56025	 6637	     	28957	55497	47627	45219	26053	 2671	11192	59388	 5547	36829	49688	57933	40100	40190	47545	     	12173	16887	20067	     	40148	37568	     	28785	43109	
 71		41381	     	55257	57232	24769	46851	59789	39307	37280	40832	45192	41803	29025	57776	35676	50301	     	     	16307	     	56135	 8211	37017	58109	 7827	44207	44972	54871	20973	48160	     	59250	     	48500	26305	     	47574	50463	 1637	30024	55274	22808	29921	     	     	39857	17090	24899	     	44087	56633	10034	     	43884	33491	29092	40649	 7011	44643	23733	16095	     	14759	45523	 9935	33923	47219	20617	36483	20157	54503	     	 2910	 7403	 5225	42083	 4500	13330	23168	28156	     	51960	32089	19605	48348	 6401	44471	47009	 3771	49812	 8225	 8475	21340	21984	14058	17948	     	17026	13870	10083	
 72		 2485	43429	17481	53663	 2986	22407	15568	13917	     	 1772	26892	 3933	30804	17320	22364	     	  653	     	  286	     	24102	54243	28453	 1184	51349	52637	30905	55232	38000	25933	     	18915	 3235	     	53292	17546	40444	46031	48016	50277	     	43305	21385	     	21142	43812	28924	     	57157	15673	57208	13551	15028	 1823	     	     	11702	27531	31702	10152	 3213	22922	58264	 8612	12977	14060	49211	     	37819	38227	52742	     	11600	  409	54140	20671	17870	     	32110	58894	 5881	 2383	48573	17862	55156	12179	     	56048	11166	     	 5862	47191	     	39592	 8420	 3974	45909	17711	 1801	50308	
 73		     	48763	25148	     	     	27988	53973	     	59393	35314	10180	47710	48675	29483	     	10976	 3824	46030	46355	40638	43918	     	37923	47872	23141	14338	50335	44553	21803	26814	55569	     	12965	28800	13474	17885	     	49049	26867	 2870	20095	41726	31546	52459	56261	13171	53670	     	58628	53488	37211	     	 6831	 5243	24302	13609	 9911	48748	31319	29276	 3123	     	     	52128	24554	51730	 6983	40396	45217	 5766	29629	     	     	27662	55432	27752	13450	10064	32086	54070	41172	59907	     	11456	 1461	18203	19513	  864	     	14066	 4605	     	31469	12493	     	43714	11887	10798	33545	 4970	
 74		57262	     	22927	57635	47676	12833	     	54373	     	48439	45836	 2359	10308	15476	     	     	 9608	19278	     	33071	     	10420	49230	30833	19589	50749	37608	57540	     	 4001	20363	     	29697	49766	45532	13768	37438	23982	51020	20796	     	 4520	 8070	20231	22049	51382	35871	39294	33378	15152	 9499	57685	 3491	     	41904	48978	58873	     	49823	49247	 5345	 4402	51634	58161	29865	52692	26977	10943	16816	32528	45435	     	15557	15766	37440	     	21543	27519	32903	 8778	49027	43495	25732	     	27473	     	55789	17599	51872	     	17057	17792	39495	49552	19463	14327	 1594	54592	31776	 2374	
 75		31398	 8958	18818	 4491	47929	     	     	58891	37791	 1533	46942	41449	14371	46733	19273	53382	18417	12461	44177	     	     	29226	17135	15689	20119	     	49274	 7762	17482	 9222	     	     	37857	13966	59774	23506	     	19070	24349	 5814	22967	     	  745	19577	48511	29681	48794	31152	25951	51275	52892	37089	16548	23613	54685	     	15498	50124	10562	33041	44783	56570	53505	36477	21378	12819	 6644	35345	 3210	34258	50172	19288	 1816	30261	     	24980	     	50076	49884	35262	22976	29752	     	31146	28040	41903	35547	44939	42548	11485	57134	     	24551	12868	22456	12671	12346	57490	16891	43675	
 76		23981	16750	40269	 7877	14917	 8317	30006	19103	42621	27553	     	19022	20260	 4679	 9690	11412	17602	51232	13930	     	41078	42227	12353	     	41724	52160	 5025	27375	 5752	16659	12407	20811	28649	56749	51133	 5476	35705	33867	25224	35687	58213	12836	33289	30347	     	 1304	38924	55301	45728	 8884	 6131	10598	52951	 9337	56655	24442	25607	     	   69	36915	52400	17531	14182	49835	     	 4648	     	22829	42646	53882	  522	 5921	56976	49314	     	 2324	12374	58746	22343	     	30411	58049	28725	 2176	17017	16959	43954	12553	34867	     	24373	13703	16245	     	 8253	30852	29178	55429	     	36637	
 77		49669	45955	 1454	59155	  255	36994	44974	12485	     	23716	26499	21545	19837	 1755	27364	38679	45357	16044	 5978	58942	 1580	46078	54682	10362	26340	41935	28899	27952	 3597	16770	36919	14580	48279	19739	35453	     	25583	17931	  501	16732	52956	     	52236	     	23209	14538	12783	51561	58540	17920	43700	37846	23587	54826	41243	50773	     	27430	  713	44447	52112	 2697	37076	12847	43743	     	     	19044	59017	57327	33320	42616	     	41444	 7647	34009	51952	26317	42950	12680	49101	     	42036	22168	55252	36877	     	     	     	10460	     	52438	16432	31749	  905	23370	     	33690	34217	     	
 78		23358	55683	31931	52234	23658	33693	15465	23240	47254	52788	50598	     	 3956	36022	40344	 3683	36854	54959	     	53723	     	42776	 9516	42927	 5619	59793	     	10900	     	55273	16948	29078	 2086	     	40462	 3445	 8262	21785	     	29475	59012	46699	15845	59697	39384	32501	     	32255	     	     	     	14183	 6951	 4516	43454	  284	 2361	     	     	41477	51072	37756	 5260	 2255	49677	25747	37433	38338	26593	53713	39147	49196	24945	     	 2810	31798	11945	40393	28401	47739	     	59895	     	39191	26754	     	49465	14036	14695	 9790	29297	58593	     	     	16997	35833	46530	32833	30940	41907	
 79		54895	49086	 1697	     	19274	     	37310	40747	36650	 6081	41073	16427	29755	     	20149	     	 8277	13682	19220	     	     	17718	33215	42749	35743	 9996	12395	15919	44327	21180	15462	 8906	     	10203	26268	58171	22271	21368	30931	25146	12101	27977	13714	42024	35655	21048	 9378	 2720	55438	 1446	 2822	12168	10277	40186	34128	46426	29445	53566	19583	37651	     	20665	21625	54858	13951	43152	  418	42154	16942	 6480	44146	     	28869	     	10813	38428	46028	 7965	     	41574	     	54778	37607	15694	37029	     	52833	43830	 2627	13405	19692	 2534	13362	19727	34165	 4788	56493	 2724	13629	     	
 80		27689	13242	28533	57443	51540	     	40220	50808	33050	35173	14164	34788	     	27102	58857	20368	53197	 6080	49499	  793	58189	30125	16464	51749	28887	12156	13746	34044	44117	54003	43981	     	33393	     	     	17200	     	     	26108	20611	 5207	43165	19586	 9465	     	     	18118	34622	39036	22186	19096	23220	46951	 4216	52816	28531	     	 2719	 2035	39438	25925	29268	23657	 5986	     	28118	   48	22557	55864	     	 9441	43985	     	23094	29111	48700	     	51374	55134	40242	12138	33891	30913	44155	13665	10179	    0	48532	     	26958	43458	44389	13172	17699	 9254	50530	     	49438	37547	58144	
 81		33948	 5861	 2471	57261	     	26052	28886	56469	  258	49004	 9819	 5372	59030	20940	     	13309	     	24985	 4155	     	20822	43793	40644	46653	38694	25896	10783	     	 8434	44923	56923	 6354	53227	     	     	18170	20939	52967	16020	24374	47576	     	23861	38405	28338	     	 2196	     	27065	21182	     	17690	16708	19983	22208	51750	56220	29933	19889	56375	24526	28796	44206	22286	     	51984	     	24386	25342	 9300	     	51574	47244	51579	     	46069	45908	53184	15978	36699	29746	53145	56307	40776	45445	25373	     	10001	55527	53871	40436	19743	17472	35003	 8817	33140	51437	45392	45624	19331	
 82		44260	 4874	26086	16047	31360	45994	53006	24730	 7253	 5823	45093	37255	33052	15610	53658	33896	21371	19534	52596	     	 8586	42566	28371	30962	16041	53283	45690	27832	15928	57922	     	59228	     	 8731	54687	20670	     	29918	48837	58479	54408	 3786	33094	20416	50872	27757	19975	27445	     	50888	40759	25433	39544	     	12991	51380	 4991	33962	     	17807	48999	34024	49701	32879	20397	50276	39880	49966	45112	39435	56789	 9487	     	     	29259	18400	 6681	29281	49702	31958	15391	     	34337	 1338	     	 6246	56207	     	59185	45289	53093	     	     	     	53408	11847	21505	22242	 2833	12458	
 83		16827	     	     	51907	     	15563	     	29768	51641	52454	12747	21481	13680	40928	     	     	 2762	12903	     	16116	25191	42751	33902	40172	     	39002	12968	55235	  248	     	18567	39518	50624	 8979	32347	46846	35606	28360	     	22506	 3696	     	  150	38451	 4757	     	 6458	24942	18413	13741	31062	16340	     	 2213	41174	13393	     	25837	39743	39226	55537	23112	39501	50138	 1680	10360	54207	 9088	41708	46966	51545	10844	 9729	 9303	 7945	41025	23152	18426	39092	20268	57162	     	40949	48003	21434	16148	57494	15427	31426	34743	37249	21940	50445	19027	38474	55356	39622	44652	56543	     	
 84		     	 9923	 9561	14568	 6255	     	22061	23916	47040	     	     	45364	25874	     	32874	39727	 9766	40789	31242	52255	     	     	45975	46195	48041	 4634	10941	     	23354	11459	16877	18309	 5888	41992	     	13869	19787	51478	55340	35842	41282	16591	34793	     	14171	25924	10544	58216	 4458	25077	43964	41692	16768	27392	     	13179	19390	45588	35603	 3852	28205	53264	     	50685	40080	24429	23471	20714	     	 7305	25600	     	21884	15715	39203	13182	     	     	20777	 5202	59545	     	51124	17759	17242	     	22311	59319	39227	57806	     	11871	32689	27879	46230	54001	     	11270	 5300	     	
 85		17579	29417	     	15808	35492	54474	53834	35332	38576	35188	51272	33185	57201	     	     	 3946	59150	55208	     	10121	33126	39090	 4248	37834	32244	40569	56956	 2161	47198	48526	11708	41121	     	37641	58859	     	54300	     	40332	49595	 3423	54215	13145	58279	35064	 6491	38589	 2883	18453	11334	58752	 5325	     	 9961	 5053	 7918	13689	10150	 9879	20022	31409	48812	16244	18006	     	40125	45810	18035	     	     	15927	42226	13460	38291	16946	49906	 4019	 1595	19239	23590	39883	31603	43509	42890	20681	49721	44902	17533	16174	27016	     	43995	 6663	26860	 5976	18845	     	10278	 5036	     	
 86		56511	50715	46820	18222	16424	55521	50544	     	50083	38611	 2830	24096	 7594	24360	43313	34000	40395	  168	     	 3388	 4533	     	     	41848	26788	22905	59815	55049	 5969	48147	41421	43262	27372	52509	  990	39366	     	55812	15785	14943	26345	44959	35520	29996	45421	     	42384	     	 1916	28904	40848	     	47174	47871	20558	40693	25940	45100	51983	     	     	 1947	31960	16881	31663	13470	39731	     	17279	27762	   58	     	     	47465	31609	     	16928	13937	     	16301	  759	20179	20285	53504	27936	 8577	 4941	52775	10636	52787	12942	49180	 1792	     	50618	     	51587	17093	40300	14211	
 87		52289	22754	 8129	 3348	11349	49286	16150	22026	10889	17118	32548	57721	57034	44518	 3976	59672	     	13902	10470	38523	58416	42686	33199	22123	     	53119	48321	27416	25683	 9837	30403	     	58330	49808	 9211	34095	53814	55575	25389	54303	15954	 8643	18720	 3512	     	16401	26731	37662	30900	 1101	18800	     	25746	22317	23298	36846	31065	43181	57017	41682	28845	     	39932	51810	49723	29291	54823	23935	     	45902	     	36938	12656	50118	     	50820	57396	23379	37458	 6320	44047	53579	13853	54642	45208	43185	44866	56618	51708	40423	23553	 5968	     	50590	     	27530	28793	 1965	 3337	 3796	
 88		30730	 9668	27512	49474	20131	39965	17329	53424	 7505	 2458	22953	42151	 1120	13784	17790	43040	29740	37319	 8084	40603	51207	 9939	 6289	40060	     	 3466	40950	17254	 4779	25814	32029	17021	39039	54439	 1043	47688	50194	30540	11998	43163	31792	28669	53822	18531	49320	23340	23752	28567	 8349	12225	 1428	41736	27605	13254	 3428	31557	40588	10256	46841	40346	14173	     	11220	57406	35368	40681	 4339	  898	30785	25041	25225	 5135	35736	16037	34754	21817	     	     	     	50814	55430	21177	 2907	31532	39929	     	15174	 7657	     	     	53318	     	14120	38377	  910	29866	 3530	14920	26635	 4308	
