   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 44		54297	33681	52881	     	 7288	18958	23633	30961	30099	     	36996	39902	 8168	56127	20797	 5175	33223	32980	     	25736	50129	54717	 8844	52082	25466	24326	     	49318	25665	44024	36278	41473	41979	26209	47084	18063	41012	50352	     	 3719	36594	17446	34844	44422	11577	25336	12765	14666	35010	58325	 2104	     	 3387	     	     	25008	18953	 7147	54799	16930	15246	41023	  629	29846	55715	38700	13748	54896	57849	33847	14576	47657	54295	47820	32769	26071	 9440	     	 1193	19050	     	42266	54582	40305	     	44545	 7063	49277	 5336	38977	     	21953	32454	17938	51498	 6657	58967	44055	     	53286	
 45		44278	25692	     	21802	37453	44982	25982	46254	27251	54918	14983	40361	50933	33114	29613	54732	36753	     	36697	 9373	 8921	     	52522	 6842	  542	  570	     	     	48423	42665	     	     	46450	 3486	17484	17628	58512	     	38902	36581	     	43246	 9687	52534	 1086	     	55778	     	37251	 2368	30214	45662	14398	48088	10229	23764	55478	 3888	 8124	47059	45462	42846	     	 7761	24029	     	54699	40088	17893	17838	46625	42395	47475	     	44831	42691	47830	56039	30820	29688	     	21512	 5460	     	53038	55891	56496	     	  337	14979	13503	11819	26208	     	     	43881	10139	     	32650	48044	
 46		56645	 6425	43284	 6150	44708	56176	39309	24908	23380	31652	52350	19073	43421	12745	     	42827	16455	37721	26996	48483	     	 1137	     	14035	59671	41274	     	 4040	11681	53911	 2902	43959	10172	     	31949	10664	 2856	21036	25487	 1923	16367	30459	24857	42669	19613	31984	18443	     	12782	12203	36825	29517	     	51896	 4231	 9546	     	10860	54733	50593	21427	34692	20290	 1917	18287	14434	 6682	     	54547	  492	     	59219	     	29312	19475	20686	39249	     	     	58322	52826	     	56331	     	15816	     	57487	44230	22642	13340	13801	46126	58404	 9934	18353	 5141	28968	 2569	 6126	 9323	
 47		34462	17181	28431	48518	25577	10631	     	     	20445	     	10577	51783	26724	44574	39064	     	32430	     	20442	 6370	14899	19826	36469	18592	45449	     	24447	39817	39967	14245	24553	47157	55112	32026	57440	37048	     	 3685	51985	36184	30096	25471	16710	 7143	23438	38566	 2884	     	26568	45755	58638	41925	41212	 5051	28422	13960	     	59294	56319	54899	 7414	10329	32201	15744	15209	 7836	27480	50905	21587	30395	54637	50481	     	44469	59546	33519	     	51309	48822	30505	17049	     	42068	38323	44132	50156	41610	10304	56239	27185	16162	     	32985	51488	     	     	38240	28043	23638	13048	
 48		46727	30700	20301	32101	24001	52724	 2110	51621	     	     	25392	28628	     	12070	36280	 2945	38397	33038	43696	51063	36348	38503	42489	12772	38086	     	39749	     	 2781	17152	47034	52414	 5549	     	     	10000	     	37106	34886	57532	38231	44317	 6920	50693	55566	     	37192	59193	53706	56069	29658	49744	55071	 4956	43227	48541	     	22511	     	34299	     	29097	40426	45253	36448	 9255	  665	53831	19835	     	     	 3603	53386	17099	21164	     	     	     	43265	26424	38183	14412	49578	45629	     	     	13506	13743	30534	     	     	14583	     	17715	55590	45897	37660	43370	     	58360	
 49		36358	 1387	     	31610	35044	     	52784	46509	13414	52172	     	52912	20527	50387	44470	     	22328	12018	 8083	15051	 3446	20549	     	     	 9409	27518	     	21241	56972	     	47181	41735	44296	28473	23685	 6633	     	53024	39040	  417	     	26475	14647	52752	29786	     	43724	36750	46607	45175	45268	18805	57196	17020	 2715	31415	     	54421	43253	  136	40720	47331	     	13283	     	     	     	56708	33708	 3294	16982	39973	     	32826	     	35194	36578	 5611	45829	 1639	20479	 7187	12535	44714	26204	     	 9650	25105	     	36269	37539	 8570	48513	26620	33813	16407	29018	     	52868	  191	
 50		32095	 3088	59081	     	57991	23719	     	 9366	     	 3349	28926	28085	42970	48069	14074	10756	14552	31134	59603	39970	  949	     	43216	39016	 4821	53570	   14	54403	16143	21932	     	20705	36254	 4783	53552	16939	26419	42868	50756	     	36071	31884	54267	13653	 4725	 8918	52166	     	 1630	44084	28335	52191	 8072	12985	39765	37171	25658	 9781	54677	53124	21544	33202	 6914	     	36243	59149	20776	41011	49567	 3487	     	10556	     	43633	13574	33980	36086	 8313	49452	36669	54862	 9925	     	30594	35467	  273	11754	59252	 5121	16857	22267	49978	     	25723	30933	46847	     	     	 1817	     	
 51		     	36316	33454	27909	37355	19203	31112	21786	18792	     	59974	37589	 4559	11684	45443	45033	19828	43550	     	32626	41728	22373	35896	     	40843	12086	 7188	27275	29674	10292	59839	20627	38046	 1972	21563	55449	18379	52599	54083	46419	30217	16161	41333	18731	33037	55169	44794	 7343	30230	27616	24353	45721	12649	26187	33728	     	52296	24771	55632	48308	49953	53262	30952	 8606	     	28291	10607	41515	 1111	10409	47412	36635	29541	48755	39742	24231	10937	     	26325	36104	 2090	26901	11695	26002	     	  942	 6352	13807	18488	24402	13621	 2442	28581	13890	30974	44247	     	27562	47382	 1542	
 52		48893	53569	42663	55199	41971	 6521	47399	51858	34065	10368	47494	31110	     	48656	     	33283	11386	17607	23503	57120	 2908	 9354	     	     	23996	32182	17448	58103	     	10262	50245	 2680	41900	  814	 3193	35315	54830	39127	34920	26394	 6373	56250	24593	 4465	     	 3196	10052	19286	 5432	     	14195	24995	45028	     	37210	45144	18873	32558	38066	  900	 2827	13832	43376	15502	45587	 9148	19373	51637	27067	     	     	21208	41667	13154	 9326	 6226	47824	 7198	     	 4010	45751	22826	38199	  595	50133	50967	     	21608	13430	56802	 8319	54916	11532	59640	54370	42313	25523	24916	45044	52732	
 53		40016	23957	25193	50493	59582	59266	52632	17504	 4376	49226	17674	52124	28910	22893	56120	 9751	34419	36589	20135	     	40593	19644	14787	51583	     	57726	59504	36482	46093	31867	53219	     	14546	37775	20323	26677	 6740	55468	34723	46504	40299	49962	 5080	30267	     	56494	46827	27332	     	     	56776	     	28440	     	52789	54605	12552	     	     	     	     	     	50393	 8685	26919	45686	45920	 1750	47379	     	25463	57837	20265	     	47942	11809	44307	41235	28654	 9586	21808	 7688	25655	38860	32013	31027	     	13401	24825	50072	48657	26701	37112	34075	 6670	16841	10991	32741	31857	43104	
 54		 6164	     	19731	 9616	57892	 1011	     	29516	23632	18040	 8230	21871	19341	14275	51870	44156	54147	37863	31223	50987	 6501	54245	10581	36195	47425	19145	41353	38464	42702	27592	32692	44003	 6181	59517	44892	 5653	12016	57975	59705	26480	     	     	     	19570	15061	     	14683	     	     	 7843	42438	 4551	57748	48687	33712	37681	     	28607	17697	 4869	39157	52111	43156	55426	47732	30779	     	 5264	32422	     	40213	30798	33748	 3665	23878	44769	55064	53126	30367	 1825	     	 9383	45717	     	54032	     	 8489	10733	25582	52370	41816	34728	55510	 9872	22140	25611	46135	 2317	32078	56712	
 55		17261	49063	59487	48449	 6824	11591	     	24240	48661	11499	14081	18866	37487	 7429	     	11674	     	34252	     	     	 3157	53980	41601	31890	     	24338	12188	12107	30043	 4329	44279	43009	40466	57691	 9902	27406	15832	56317	32923	     	     	42006	     	14607	35826	 3206	53243	     	 3971	20911	18511	35382	     	30836	11806	44411	22452	 5098	 4307	26794	29566	46745	 7887	32118	     	 1385	57777	15893	10094	 1667	41024	29831	37218	43118	11419	15629	32325	14069	     	57404	54728	  457	48534	44549	     	     	 1528	45413	     	29198	39530	31950	17351	24959	23803	     	22423	45593	41313	 8373	
 56		19919	     	     	 1838	40235	33851	  514	57195	31690	22250	     	 6364	37197	51102	26825	52786	53736	  466	46574	 8869	44381	 8725	53274	36337	10267	53589	22356	 6175	12723	28695	16897	14267	12483	     	     	53801	     	44863	10907	49172	 1899	19593	53766	     	18860	59351	53800	31617	56862	17221	29887	29901	42732	58426	37248	37541	     	55857	12330	53142	49748	     	24088	57823	     	     	57880	 8669	     	32374	     	26964	     	19786	18816	57358	39396	40995	43047	22025	39570	41583	     	 7340	46049	 3567	37093	54999	37051	59032	26027	20436	12716	11396	     	19348	46871	     	19376	 2388	
 57		10830	26127	11252	25657	53398	45433	45893	47663	     	     	55019	17912	25695	46356	55016	     	48419	52646	 5386	17541	28742	   98	 9979	45018	59763	35786	41112	55317	55775	45558	47888	52560	57412	22445	29360	10066	56478	42990	22799	14343	37436	59268	     	     	 5760	     	23231	 9209	54941	40753	30161	     	18655	51447	     	58298	     	56417	56251	41859	 6302	     	40163	19133	46705	 9826	37826	10527	 4964	 9529	25268	18014	38714	59458	13954	31682	54456	22589	47767	 1096	24403	 6232	25147	25123	     	36889	58113	 4830	52173	     	     	24511	14261	  998	 4269	33431	45766	 2173	14876	     	
 58		12951	12821	 9740	48784	     	26034	28917	     	56182	     	11683	43177	26789	33791	22572	     	44740	24776	33805	53877	45834	     	20003	50562	51644	 9157	55862	48995	36077	     	50090	11100	11785	19878	33135	 5370	31102	13382	38741	38219	27677	30608	55061	37381	21299	54645	31075	55607	 9919	25846	27289	28978	 8468	     	47385	     	     	36314	     	 1309	     	32360	48407	 3836	52277	22735	39418	15446	29317	 6044	37963	16438	48990	46279	18902	     	20672	30697	 3240	54410	 5551	12474	 3030	15544	     	51332	32734	15710	 7470	 8549	17723	     	47535	26982	18154	30869	 6912	46309	52990	59271	
 59		 2022	  549	48381	33411	45691	45496	57903	     	 4282	14186	34809	59191	17175	38812	 6118	 5039	39276	     	23901	13257	23376	  341	44837	46165	18620	 1055	44803	18689	49109	49421	23906	59016	50364	16141	51924	34143	48662	38421	13524	 2980	54931	38388	     	 7035	58674	     	53620	 2730	11299	14832	 2112	     	 1382	 6718	10458	43725	57411	11861	32673	53030	     	18466	30431	54886	40083	 9350	     	49637	 8913	     	42859	     	27192	23441	23928	27906	26009	12080	39048	11483	36891	36262	     	     	40261	     	43639	14092	53011	  282	15723	44919	57525	43885	44487	     	20808	39946	57675	     	
 60		 7960	23187	36625	37625	30507	     	45183	 2400	59920	37680	     	 1054	34224	     	     	 8728	54869	52503	18429	13359	36536	   61	23419	 8573	40472	   79	     	32109	 9747	28735	18965	19673	20546	21017	     	35565	 8248	59445	45698	 1300	35908	16194	 7257	59181	13388	     	21049	56178	18406	50017	58904	32561	     	     	41080	13164	     	52043	  302	 2872	50225	     	53149	27168	26279	51079	     	20016	22525	     	     	     	48224	39172	     	     	     	     	40657	59213	 4598	     	15990	 9311	 9267	     	49256	58773	 3744	 9127	45633	     	27047	54289	42192	     	22397	43343	     	     	
 61		59591	 8801	37948	45827	54663	24500	24602	52677	35272	 9921	     	43533	     	57042	45783	49836	42563	     	56095	31403	52266	23372	22531	30248	     	59018	17288	     	32534	35286	14673	19561	33326	     	23937	31410	31938	56430	 6697	57530	43886	     	 9777	50768	 5059	     	32761	20498	37360	40333	31856	25974	42560	19425	  437	59169	27647	33096	41711	 1687	34908	     	30769	52783	16151	 6504	20867	18423	48361	54165	43978	53071	15461	24238	 4290	     	 5631	42758	     	16735	37853	35788	24140	     	 5713	25066	     	16915	 9015	47542	56882	59726	57708	11631	 3855	24587	     	13236	37594	15621	
 62		38293	23425	49954	 3005	 6938	     	 1482	     	22112	28017	46746	57343	16637	44218	44449	37284	  123	28971	39254	31878	     	     	54007	25673	     	     	20457	36135	     	52588	36322	26642	26147	15959	51709	24115	 7471	     	52706	12277	33213	 5274	10454	48552	46287	  597	     	 2969	55008	 2194	59530	49095	53595	20860	15016	40372	39579	25735	     	43686	     	53209	41586	46815	50632	28922	57950	54528	17477	23426	 5785	37292	 4108	49139	33557	     	13335	     	30878	18111	 7133	 3700	 1176	51683	42798	     	48840	11583	 2435	40187	56343	59937	 8198	55863	37813	 1658	     	12234	38552	     	
 63		11821	     	 5424	11143	26372	15662	55346	56354	59296	 7115	41137	 4483	58678	     	 3725	     	46668	     	10241	10023	34187	     	49926	     	 3163	49383	15132	50491	50086	 7078	49990	54696	33691	17808	22764	53164	 4672	57223	35119	44020	13044	39873	29857	34481	54765	40151	47227	     	     	11481	25455	48342	35466	26219	     	18583	 6613	17014	     	10696	     	 4606	 4185	 2412	44333	     	25172	 2468	     	59935	22747	 6933	49210	52467	41339	11197	53558	19845	14270	     	20227	44223	16766	16183	48297	30134	39950	33001	59208	29995	  269	12995	56531	11742	 1450	 4612	 4856	11082	  117	20320	
 64		32394	31924	25750	     	58694	59768	55592	27571	 8639	25743	     	23848	28853	13735	33555	 6674	     	 9172	50582	     	26295	 8205	     	34820	44665	20899	53308	     	48392	53913	27523	49809	     	50557	34439	48919	54693	20869	55153	     	 9513	40028	10575	20093	35639	 7743	28349	56402	16900	10414	38163	22509	33436	21171	31244	17137	30492	51538	27361	 8600	43852	14159	34518	 6328	 7604	     	45609	20747	51533	23075	55287	37764	46664	37942	     	20315	26029	44102	22952	15329	49935	14162	     	23200	58452	13138	     	46378	10357	     	11833	56051	17277	54119	14615	24822	20826	     	 6653	 8047	
 65		     	35087	58106	17987	19628	     	59121	     	42764	14545	     	14177	     	     	23821	23087	10952	58332	     	41161	 2098	     	53636	52308	29526	45718	 7318	30667	43851	46037	32990	34840	37000	35930	     	33709	52024	16534	19838	30818	30614	34452	20422	     	37516	     	 6018	43821	33093	48103	45715	49250	17863	44318	46188	10259	56001	10851	34881	     	     	15735	15821	14772	 2254	     	 9684	46887	57300	 5421	16128	34888	 2274	 4344	50891	18227	 7326	15897	28747	10905	16922	32783	50863	50651	56880	30958	     	30879	30653	26035	59461	52138	     	46178	38541	  180	 9173	35670	  471	30894	
 66		31584	34138	 9464	30278	21998	30097	13272	18925	 7501	     	13057	15641	11077	     	37196	18961	     	19522	45570	35429	     	42781	25993	14678	27347	 5132	     	24475	     	51113	58304	56481	25856	15760	     	36365	33934	38847	56495	47670	27787	22395	31894	12643	37428	57954	59379	42149	     	58696	16449	44254	     	     	13856	     	25516	46791	13874	38239	     	17772	46234	52620	  265	 6568	15692	     	12713	     	57417	 4539	     	     	     	45174	 7997	30147	38329	53417	     	 5958	 2017	     	  850	 9045	29845	51756	13558	54534	 4994	     	     	     	15341	47253	44910	22567	32303	25403	
 67		 6129	 6397	23910	 9026	29199	55152	     	36210	39525	24684	29166	54852	35156	27164	37442	27760	17076	 8636	24283	47508	30821	30013	19212	17187	56145	     	 9535	 2439	     	18874	57531	23528	 3012	 9651	48096	11911	 2792	     	22937	39432	58274	     	11061	     	37129	48233	39916	10827	53858	15325	     	32505	37161	45390	12883	15762	18483	35893	52242	34595	36468	41832	     	21485	  870	42919	14549	 4272	14000	21498	48925	51765	45524	42625	35161	49909	 6537	55649	13922	24660	     	50464	49963	     	42743	36036	46700	35390	35179	     	     	44772	50843	 5693	18565	41975	39030	     	32217	47811	
 68		     	27306	 8304	34832	51132	40071	15130	     	26520	     	53704	14957	 7678	32566	53328	     	 5164	     	14663	     	57220	48698	44371	41856	 1843	56790	17514	23216	45874	44068	     	25003	17391	42721	10980	22178	     	43957	15855	     	     	28950	15021	 1213	36756	     	     	     	23826	 3757	23300	15872	34925	     	31920	 9929	49130	  886	42427	15147	50945	46157	24027	     	 5472	     	12927	49981	33385	37305	23681	30993	28930	     	     	39957	32834	  554	38895	34396	23604	44244	     	     	52986	 2363	14731	     	23307	     	42010	51743	11509	54988	37322	     	20171	49899	     	10046	
 69		 2124	24282	10168	42524	     	27697	     	55269	49528	36645	50489	24772	     	     	 2997	20434	 9719	16431	55688	     	36848	45047	     	21126	36065	55030	55305	38098	 3679	     	 5675	     	48819	59394	10173	18009	 1719	39898	     	 3758	22910	40304	40517	20033	39935	     	52884	26725	57535	54159	     	28470	10685	58400	19434	10922	27238	20134	17074	15424	46633	42170	49039	41520	56980	28993	12829	41800	31559	     	27620	48179	   19	16622	29671	51422	     	58193	31147	     	17310	15804	43791	57604	30145	54986	25428	15202	     	     	27601	49597	43612	     	50568	     	     	49053	20375	13028	
 70		13116	 2589	     	 4467	     	18396	21877	11997	     	     	57062	     	57714	59192	10841	     	14030	17150	 1561	     	 6279	20425	34634	52929	 5720	     	 2529	38407	52121	15745	41433	 4682	 2225	27554	31563	 4387	     	 3651	 3935	36422	15892	30784	44991	     	 7853	31739	48429	11886	47216	59542	32358	14986	52247	19245	11228	40011	43569	33377	 5134	 8552	53313	 9330	12418	40785	40313	36102	26986	24692	13205	20753	33097	 3037	56025	 6637	36706	28957	55497	     	45219	     	 2671	11192	59388	 5547	36829	49688	57933	40100	40190	47545	 1481	12173	16887	20067	48101	40148	37568	 3171	28785	     	
 71		41381	     	     	57232	24769	     	     	39307	37280	40832	45192	     	29025	57776	35676	50301	20020	 2167	16307	29601	56135	 8211	     	58109	 7827	44207	     	54871	20973	     	28883	59250	24990	48500	     	18268	     	50463	 1637	30024	55274	22808	29921	 9613	     	39857	17090	24899	44329	44087	56633	10034	34885	43884	33491	29092	40649	 7011	44643	23733	16095	45450	14759	45523	 9935	33923	47219	20617	36483	20157	54503	40087	 2910	 7403	 5225	42083	 4500	13330	23168	28156	 3834	51960	32089	19605	     	 6401	44471	47009	 3771	     	 8225	 8475	21340	21984	14058	17948	32775	17026	13870	     	
 72		     	43429	17481	53663	     	22407	15568	13917	57159	 1772	26892	 3933	30804	17320	22364	54996	     	30337	  286	47377	24102	54243	28453	 1184	51349	52637	30905	55232	38000	25933	14420	18915	     	42526	53292	17546	40444	46031	48016	50277	     	43305	21385	19951	21142	43812	28924	33250	57157	15673	57208	     	15028	 1823	 3546	     	     	27531	31702	     	 3213	22922	     	 8612	     	14060	     	50336	37819	38227	52742	     	11600	  409	54140	20671	17870	56719	32110	58894	 5881	 2383	48573	17862	55156	12179	47968	56048	11166	     	 5862	47191	38228	     	 8420	 3974	45909	17711	 1801	50308	
 73		 5448	48763	     	26737	     	27988	53973	 9506	59393	35314	10180	47710	48675	29483	38069	10976	 3824	46030	46355	     	43918	     	37923	47872	23141	14338	     	44553	     	26814	55569	41264	12965	28800	13474	17885	51676	49049	     	 2870	20095	41726	31546	52459	     	13171	     	32409	58628	53488	     	21980	 6831	 5243	24302	13609	     	48748	31319	29276	 3123	     	20318	52128	24554	     	 6983	     	45217	 5766	29629	46814	54847	27662	55432	27752	13450	10064	     	54070	41172	59907	     	11456	 1461	18203	19513	  864	27816	14066	 4605	19303	31469	12493	 4882	43714	     	10798	33545	 4970	
 74		     	22413	22927	57635	47676	12833	46549	54373	51651	48439	45836	 2359	10308	15476	54046	53069	     	19278	15859	33071	27756	10420	49230	30833	     	50749	37608	57540	57173	 4001	20363	33493	29697	49766	     	13768	37438	     	51020	20796	42996	 4520	 8070	20231	22049	51382	35871	39294	33378	15152	 9499	57685	 3491	52363	41904	48978	58873	51958	     	49247	 5345	 4402	51634	58161	29865	52692	26977	     	16816	32528	45435	28251	15557	15766	37440	54265	21543	27519	32903	 8778	     	43495	     	     	27473	35213	55789	17599	51872	39884	     	17792	39495	49552	19463	14327	 1594	54592	31776	 2374	
 75		31398	 8958	18818	 4491	47929	     	33477	58891	37791	 1533	46942	41449	14371	46733	19273	53382	18417	12461	44177	42680	51119	     	17135	15689	20119	32485	49274	 7762	17482	     	24867	 5377	37857	13966	     	23506	 4015	19070	24349	 5814	22967	11168	  745	19577	     	29681	48794	31152	25951	51275	52892	37089	16548	23613	54685	38733	15498	50124	     	33041	44783	56570	53505	36477	21378	     	 6644	     	 3210	     	50172	19288	     	30261	54922	24980	 3842	50076	49884	35262	22976	29752	 3629	31146	28040	41903	35547	44939	42548	11485	57134	49117	24551	12868	22456	     	12346	57490	16891	     	
 76		23981	16750	40269	     	14917	 8317	30006	19103	     	27553	55325	     	     	 4679	     	     	17602	51232	13930	37288	41078	42227	12353	     	41724	52160	 5025	27375	 5752	16659	12407	20811	     	56749	     	 5476	35705	33867	25224	     	58213	12836	33289	     	49266	 1304	38924	55301	45728	 8884	 6131	     	52951	 9337	56655	24442	25607	13505	   69	36915	52400	17531	14182	     	40800	 4648	55642	22829	     	53882	  522	 5921	     	49314	22470	 2324	12374	58746	22343	56136	30411	58049	     	 2176	17017	16959	43954	12553	34867	43497	24373	     	     	45650	 8253	30852	     	55429	33998	36637	
 77		49669	45955	 1454	59155	  255	36994	44974	12485	 4159	23716	26499	21545	     	     	27364	38679	45357	16044	 5978	58942	 1580	46078	54682	10362	26340	41935	28899	27952	 3597	     	36919	     	48279	     	35453	     	25583	17931	  501	16732	52956	42642	52236	36240	     	14538	12783	51561	58540	17920	     	37846	23587	54826	41243	50773	 4372	27430	  713	44447	52112	 2697	37076	12847	43743	40010	35379	19044	59017	57327	33320	     	16351	41444	 7647	     	51952	26317	42950	12680	     	56174	42036	22168	55252	36877	47290	18046	 3202	10460	45407	52438	16432	     	  905	23370	25829	33690	34217	56252	
 78		23358	55683	31931	52234	     	33693	15465	23240	47254	52788	50598	24543	 3956	36022	40344	 3683	36854	54959	55752	53723	30728	     	 9516	42927	 5619	59793	54734	     	55304	55273	16948	29078	 2086	51427	40462	 3445	 8262	21785	 3394	29475	59012	46699	15845	     	39384	32501	10911	     	43399	19228	53136	14183	 6951	     	43454	     	 2361	23934	42683	41477	51072	37756	     	 2255	49677	25747	     	38338	26593	53713	39147	49196	24945	 4024	 2810	31798	11945	     	28401	47739	33376	59895	26311	39191	26754	10961	49465	14036	14695	     	     	58593	 7191	55713	16997	35833	46530	32833	30940	41907	
 79		     	49086	     	     	19274	59712	37310	     	36650	 6081	41073	16427	29755	39258	     	51659	 8277	     	     	59033	16968	17718	33215	42749	     	 9996	12395	     	44327	21180	15462	 8906	55342	10203	26268	58171	22271	21368	     	25146	     	27977	     	42024	35655	21048	 9378	 2720	55438	 1446	     	12168	10277	40186	34128	46426	     	53566	     	37651	13280	     	21625	54858	13951	43152	  418	42154	16942	 6480	     	35669	28869	54660	10813	38428	46028	 7965	59993	41574	27745	54778	37607	15694	37029	11261	52833	     	 2627	13405	19692	 2534	13362	19727	     	 4788	56493	     	13629	55167	
 80		27689	13242	28533	     	51540	     	40220	     	33050	35173	     	34788	37617	27102	58857	20368	53197	 6080	     	  793	58189	30125	     	51749	28887	12156	13746	34044	     	     	43981	19713	33393	28077	40119	17200	     	39462	26108	20611	     	43165	19586	 9465	42445	     	     	34622	39036	     	19096	23220	46951	 4216	52816	28531	36256	 2719	 2035	39438	25925	29268	23657	     	57257	28118	     	22557	55864	58657	 9441	43985	   31	23094	29111	48700	28130	51374	55134	40242	12138	33891	30913	44155	13665	10179	    0	48532	32808	     	43458	44389	13172	17699	 9254	     	45956	49438	37547	58144	
 81		33948	 5861	 2471	     	20601	26052	28886	56469	  258	49004	 9819	     	59030	20940	42520	13309	55971	24985	 4155	49553	20822	43793	40644	46653	38694	25896	10783	35402	 8434	44923	56923	 6354	53227	     	41590	18170	20939	52967	16020	24374	47576	32476	23861	38405	28338	17071	 2196	54394	27065	21182	 9270	     	16708	19983	22208	51750	     	29933	19889	56375	24526	28796	44206	22286	     	51984	23334	24386	25342	 9300	     	51574	47244	51579	56020	46069	45908	53184	15978	36699	29746	53145	56307	40776	45445	25373	 4013	10001	55527	     	     	     	     	35003	 8817	33140	51437	45392	45624	19331	
 82		44260	 4874	26086	     	31360	45994	53006	24730	 7253	 5823	45093	37255	     	15610	53658	33896	21371	19534	52596	35566	 8586	42566	28371	30962	16041	     	     	27832	15928	57922	     	59228	34566	 8731	     	20670	 2322	29918	48837	58479	54408	     	33094	20416	     	     	19975	27445	     	50888	     	25433	39544	58105	12991	51380	 4991	33962	10255	17807	     	34024	49701	32879	     	50276	39880	49966	45112	39435	56789	 9487	     	59001	29259	18400	 6681	29281	49702	31958	15391	     	34337	     	 7423	 6246	56207	 6783	59185	45289	53093	     	     	     	53408	11847	21505	22242	 2833	12458	
 83		16827	 6409	57172	51907	47655	     	30702	29768	51641	52454	12747	     	13680	40928	     	27769	 2762	12903	     	16116	25191	42751	     	40172	     	39002	12968	55235	  248	39858	18567	39518	50624	 8979	32347	     	35606	28360	12257	22506	 3696	34247	  150	     	 4757	     	 6458	24942	18413	13741	31062	     	43628	 2213	41174	13393	50358	25837	39743	     	55537	     	39501	50138	 1680	10360	54207	 9088	     	     	51545	10844	 9729	 9303	     	     	23152	18426	39092	20268	57162	21216	40949	48003	     	16148	     	15427	31426	34743	37249	21940	50445	19027	38474	55356	39622	     	56543	12324	
 84		     	 9923	 9561	     	 6255	27743	22061	23916	47040	17282	34084	45364	25874	28738	32874	39727	 9766	     	31242	52255	     	22539	45975	46195	48041	 4634	10941	30202	     	11459	     	18309	 5888	41992	42005	13869	     	51478	55340	35842	41282	16591	     	 4265	14171	25924	10544	58216	 4458	     	43964	41692	16768	27392	51669	13179	19390	45588	35603	 3852	28205	     	48928	50685	40080	     	23471	20714	23795	 7305	25600	20210	21884	15715	     	     	46901	 6386	     	 5202	59545	43712	51124	17759	     	 2615	22311	59319	39227	57806	 8591	11871	32689	27879	46230	54001	26941	11270	 5300	     	
 85		17579	     	49476	15808	35492	54474	53834	35332	38576	35188	51272	33185	57201	22138	28773	 3946	59150	55208	 4305	10121	33126	39090	     	37834	32244	40569	     	 2161	47198	48526	11708	41121	     	37641	     	25058	54300	 3478	40332	49595	     	54215	13145	58279	35064	 6491	38589	     	     	     	58752	     	18452	 9961	 5053	 7918	     	10150	 9879	     	31409	     	16244	     	 9989	40125	45810	18035	59782	  250	15927	42226	13460	38291	16946	49906	 4019	 1595	19239	23590	39883	     	43509	42890	20681	     	     	17533	16174	27016	  305	43995	 6663	26860	 5976	18845	 2357	10278	 5036	48198	
 86		56511	50715	     	18222	16424	55521	50544	 7448	50083	38611	 2830	     	 7594	24360	43313	34000	40395	  168	12328	 3388	 4533	33274	12163	41848	26788	     	59815	55049	 5969	48147	41421	43262	27372	52509	  990	39366	 9714	55812	15785	14943	26345	44959	     	29996	45421	22585	42384	 6313	 1916	28904	40848	31893	47174	     	20558	     	25940	45100	51983	22300	 2851	     	31960	     	31663	13470	     	37230	17279	27762	   58	     	26376	47465	31609	     	     	     	     	16301	  759	20179	20285	53504	27936	 8577	 4941	52775	     	52787	12942	49180	     	38378	50618	33592	51587	17093	     	14211	
 87		52289	22754	     	 3348	11349	49286	16150	22026	10889	17118	32548	57721	57034	44518	 3976	59672	45734	13902	10470	38523	     	42686	33199	22123	57807	53119	48321	27416	25683	 9837	30403	 8515	58330	     	     	34095	53814	55575	25389	     	15954	 8643	18720	 3512	17932	16401	26731	37662	30900	 1101	18800	 6100	25746	22317	23298	36846	31065	43181	57017	41682	28845	48621	39932	51810	49723	29291	54823	23935	20096	45902	11791	36938	12656	50118	     	50820	57396	23379	37458	 6320	44047	53579	13853	54642	45208	43185	44866	56618	51708	40423	23553	 5968	24226	50590	     	27530	28793	 1965	 3337	 3796	
 88		     	 9668	27512	49474	20131	39965	17329	     	     	 2458	22953	     	 1120	13784	     	43040	29740	37319	 8084	40603	51207	 9939	 6289	40060	14101	 3466	40950	17254	 4779	25814	32029	17021	39039	54439	 1043	47688	     	30540	11998	     	31792	28669	53822	18531	49320	23340	23752	     	 8349	12225	 1428	41736	27605	13254	     	31557	40588	     	46841	40346	14173	11987	11220	57406	     	40681	 4339	  898	     	25041	25225	 5135	35736	16037	34754	21817	 4482	 2457	34391	50814	55430	     	 2907	31532	39929	41523	15174	 7657	     	 6702	53318	     	14120	38377	  910	     	 3530	14920	26635	 4308	
